,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0,12.132766606434027,4.5013279613928585,8.46220353669793,8.077029679057675,-1.8168670104419125,6.566869822858595,0.6748676405332539,-0.6183748108168391,-8.258289686850015,2.6037096722580335,-3.582615000580149,-2.300676209143255,-8.727289640318736
1,-1.9435697888940824,3.5501357131206395,0.17660905586581155,9.591460356968625,-11.808733066301375,7.778334068607737,-10.195800892552258,-2.9275164550940524,-1.008432051346145,-1.6861659178755166,4.719927037138225,-8.468541321642554,7.9263500893832175
2,-0.8394927536824489,3.566774063586331,-3.5620896304856915,9.214491543473933,-6.405487111663417,4.540849112802456,-10.38971635124326,-4.428165508466133,-6.270392795251311,-6.061506138847504,4.199405852353766,-10.898135901108228,5.923566228029663
3,9.953570979048076,6.460913792884796,3.985458916433892,6.134878659471656,2.772315517265921,4.0803714117131635,0.39869906583840553,4.279970749678996,-5.019056200310375,4.892970726602735,-5.773900297535986,-6.638049707434176,-11.047969929099269
4,12.936872090540167,4.9395477513432215,8.063911478590153,7.110727079025216,-1.1134128185878687,3.215830886445138,4.664856609031068,-1.5573623226406323,-8.454150751950902,4.229845586680503,-3.604510013601626,0.741813959013867,-6.888123601719751
5,3.4322069117864866,6.998316348497924,-0.4404174291037526,6.628204124986504,-7.583415532736598,-5.440141028395534,3.5352628287743353,-2.197145035538023,-6.277125596058107,-11.56546956342509,11.425486005214314,0.18724096861795145,0.05532310805128571
6,11.630016829319874,4.915467367110378,8.119647369030412,6.524805837519818,1.1083366763858225,9.600608137930138,-0.6400028227459145,-3.124628012641287,-7.526594145937647,5.808878919893208,-4.335841298793358,-5.758248096671947,-10.26857543327531
7,2.7711425717390075,-1.1791490798149151,3.673927479081922,6.187935332292227,-8.79972661196947,7.856909917488061,-11.763203025135704,-1.480243347182484,-7.813961163017434,-1.404146569484364,5.410954647079084,-14.602651028744237,6.236630724187386
8,10.912980682556972,7.504151441765385,6.1136266049459085,8.725480659818814,0.08635579822250287,6.522606983951791,3.4179368363595994,-0.47889699203390484,-4.101284340952786,3.900904510103184,-6.257768097157713,-3.826196574050999,-5.0546738768857375
9,6.3386038720710935,8.43777171892252,-3.7688158603229303,6.388343656045836,-6.591834707332605,-0.9657930980697573,4.063256139176895,-0.3676320163432235,-9.031582358116474,-12.196066002787251,9.271531613936812,-1.057756355143802,-0.7759471699366406
10,4.850962672446856,8.147472006414425,-0.25128951429282664,8.370302563661632,-7.150882854736606,-3.347664981245839,5.655105308631628,-1.380233516493188,-7.909201545136716,-9.874496973664117,7.505728448425515,2.101072874963428,-1.065221773990624
11,-4.705912328440212,-0.44490065454653593,0.9198097146861836,3.8781224812892416,-10.956143038299262,8.460794543154265,-9.471000557621018,-1.661829359128636,-6.218071617294376,-1.874734040320919,0.21814214378283436,-7.508261494574386,3.1476521075242596
12,9.593996805943648,5.287164007936624,5.32061820122583,9.150489307877038,2.1052445398725506,6.5404588092438996,0.33618487846795797,-1.2074613302323347,-8.851874962805601,3.4010273298154616,-4.251948470175388,0.18718650345773558,-9.865374834051128
13,3.335924907548689,3.6008137957873734,3.2569571328567113,10.548556180307394,-5.986162455997142,7.346411520595744,-6.964430859898261,-0.6138344000060534,-4.150500733972735,-3.0521484696585874,1.9313692303457173,-12.150465697455404,9.56897902650015
14,6.564845625055733,5.9153389261552345,0.5840584375129183,7.283278234338709,-8.08473584294655,-4.254489866751623,4.9875402475309,1.1445788023570374,-8.993853565737655,-11.330048449903694,9.812642323099515,-1.789856719813151,-1.121576772126603
15,10.521581887857158,1.8369003294060313,9.290563299839139,8.609176310237233,-1.7912472754182,5.378918423138944,3.485015275262357,2.909825177441062,-5.781663314557708,4.141274895254994,-6.955891473311242,-0.8428294330156572,-9.630102749820415
16,10.056890668491963,1.861201487256217,8.543816723098336,10.948625138335224,5.369987773082677,6.05004944369129,-1.5312004404385844,-2.1534378448565024,-5.2688519560301135,3.283097207645437,-7.383955135339939,-7.372615527705465,-10.641981874934338
17,5.6175129505983525,5.437234657738551,2.360449599373857,9.875203475393597,-4.84807064593602,-6.758572508719973,6.743272433040561,-2.5901069589138137,-9.096040739190899,-10.98603088410559,8.091520142499698,-1.6622075771242901,-0.7376539509221818
