,x1,x2,x3,x4,x5,x6
0,4.210094329039791,8.162367655364191,6.390385563300738,-8.916069459440612,3.8305033405652003,-5.926408005188366
1,3.764571270238284,7.627562526080418,8.355818328737394,-9.040586513164007,3.7943813774468707,-2.849883618381882
2,7.083507777551929,-9.430915355986617,3.0441106533524653,3.2200223633858163,3.035587598725639,-2.678869217827119
3,0.5265553479248367,-6.71892228994062,-8.697642749853108,3.493189180690422,-0.606369758567598,5.980839224940594
4,3.2562060278420377,6.89740538020917,7.043394288621862,-9.99589875124249,4.9091244299796335,-3.9424378404934104
5,8.00776732422909,-6.392257973905578,3.4234426737400554,-0.19605020543165885,3.9444184857718163,-1.8846819296085566
6,3.804506076347381,-7.945924000236181,5.0574802982299465,1.5292768741550187,1.4864522432297083,-2.3910611615835142
7,4.942555483146821,8.686766576328834,9.166045457539878,-6.212240428466441,6.352151943536386,-7.827175508435458
8,10.363653662304582,-7.698088785241458,5.1078660023086115,1.887088904464759,2.8607715174950474,2.1364303063079966
9,8.259102344400993,-5.077423527787227,4.958827453722875,-0.23140998798325652,3.9103433437895356,-1.810063280921553
10,2.9937790326870983,-8.032613274267234,-9.452243617227957,-0.7297090588341115,-2.9592541443822937,4.071518754714225
11,-1.4399058309630837,-4.708200434946691,-7.6851106480213005,5.045266133083286,-0.5636180916189666,2.956212287850952
12,3.1809531919138467,-4.780522819115445,-11.569681949587897,4.361899635267022,-4.665577837267992,5.325712081411282
13,-0.6008669875607695,-6.596465680347631,-8.080028577270497,1.656320170692698,-2.2984286887699223,4.2453831159481075
14,4.427367493197902,7.388149856755446,7.525145794531058,-12.371342814659126,1.6408411717651221,-4.5279938744718375
15,7.34697660517333,-8.714594536997586,4.2490390773720685,0.9916634260840953,4.798103980218761,-1.701701872005876
16,7.569535570674873,-7.21948358994837,5.957276842449629,2.087287692099842,3.7375497255046874,-1.2763003042859644
17,2.797595244589192,10.867360813543044,6.286706806787532,-10.05903481582779,3.765102048105511,-4.38672020572554
18,3.0629327790493934,10.740113773931974,9.571755005357488,-10.111023084915939,5.48071217982103,-4.169234687354764
19,4.435580141295231,6.563405951120455,5.413231266638412,-11.809649122876902,3.582878250538809,-3.6786031848179994
20,8.171682545257116,-4.2011257625276786,7.581821285955803,-1.2967138085858565,2.0710736865734503,-2.544831615604891
21,7.6488580515892135,-7.2890352151384805,5.410422204593972,0.0232303585261604,2.2183490605585785,-4.5084139863883905
22,1.3976665084029927,-6.5738978475155765,-9.093100461905337,0.8696518055622704,-2.0400532864694467,6.048398789619505
23,3.3289231914778847,-5.666405842119784,-9.281400727289489,3.386494152935366,-4.212974639166985,3.7647008350414723
24,5.649991903631147,9.365721958869015,8.797727925846871,-9.538604487659716,2.407005728307781,-2.9173825719872877
25,3.1955645760605327,7.457052592730976,6.188245459287891,-10.53282439434476,4.591910733996132,-6.017192678218487
26,7.760007869968268,-4.801965836240626,7.400077561745246,0.9348779045423251,3.7277903184595065,-0.8515398259507212
27,8.541776695709363,-8.105993120783396,5.667481302873905,-0.49695397288645426,4.636047064564281,-3.1869384407730674
28,2.923814808063047,8.146872585882198,7.461858985754189,-11.254652329592242,2.829460059064619,-6.594199472316403
29,-0.9928184444388162,-8.021661649211712,-11.779275670400756,1.6246649146183991,-4.317849163190263,4.332198207782395
30,2.4193796354998964,-6.469177824980565,-6.977122828541468,1.2067897286415779,-1.33205216442239,6.671379027254098
31,0.7358877694284247,-2.7400977112674645,-10.430098831602885,-0.9529566341730034,-4.201914204312876,8.801246120070669
32,7.36491448400762,5.599173081796646,6.34480888490251,-10.590499034498002,1.734932331733686,-4.485804193775724
33,-0.5891774308128654,-6.472661413660317,-9.302794336008155,2.5601898241232224,-1.9616891540606578,4.670257992377165
34,-0.7617246637789892,-7.882469449585296,-11.513733561969472,1.8426009407880737,-1.129307293442603,2.831890004711916
35,4.649240514570675,7.079670302648951,6.927016307885174,-11.248624522948488,3.3545065145955815,-4.141104461974113
36,2.216894020513554,8.532507712696079,7.088370740450975,-9.21053463228077,0.6668180402293258,-5.195462248386914
37,5.147833071607093,10.463451005137454,5.400972466106146,-10.463345360064185,4.283772585105631,-2.6559084212129416
