,x1,x2,x3
0,-9.156255188601984,0.7590656260298347,6.806596884730454
1,-8.015218942659395,5.06990211939536,8.871450544343398
2,-3.156843393500526,-5.868000949798158,-10.63575474466328
3,-9.171866384975353,-5.061593602263163,-2.056358116108962
4,-4.845784752978794,-4.601810768126243,-1.3111106569653492
5,-3.814562961275117,-8.616104065207944,-4.211059677502642
6,-5.617751472520718,5.237240260904701,6.331197708184907
7,-1.699299725825023,-5.832790380248005,-7.149322034753411
8,-1.0589664203102476,-9.484800027649841,-8.08696952909336
9,-0.13097376221097967,-8.912792129548405,-5.40319215407618
10,-9.524571995006244,-2.0913803347892994,-4.589323509918731
11,-3.0960657557991227,-0.5443130202479657,8.185319400555048
12,-8.702627837389022,4.320485815843211,8.716734556829286
13,-3.848366420151303,-3.595015177174122,7.025591282460702
14,-10.090971635955473,-3.1473271108144463,4.226602180768704
15,-10.87344051279699,7.357231039731621,9.466003551682714
16,-2.9028315403396707,-12.873710021441628,-11.090497157285434
17,-7.488321678806044,-6.503600975921527,-2.2434657361608967
18,-12.023316650408074,5.270856761178971,10.080008485998329
19,-8.73295864170069,-4.765390168592186,-3.4031477046179837
20,-5.131622759033167,-7.484898633616943,-10.635387755650173
21,-0.6245992060126813,-8.36210811089897,-6.672724175788331
22,-6.810692816513682,1.2220528628723524,5.37201150425969
23,-5.130768762292213,-3.923275730964206,-1.5222711516598006
24,-9.894398866967759,1.1582294778123936,7.229739461272508
25,-8.518892456191734,-8.327118142998525,-2.919484218293012
26,-7.8992672737462595,5.2240231677215405,6.034071268545828
27,-12.280150101152763,7.530536746394414,5.401270813383501
28,-8.57422830419242,-1.6322164188087078,7.733883036245891
29,-5.425414748211335,-1.540339341085076,8.553071674149656
30,-2.712465404473688,-7.720549657198799,-8.667813726587905
31,-9.920626239703987,-1.0729783846106837,-3.132215671606478
32,-6.284394267782732,-2.651072715375875,-1.081130163688851
33,-10.17333826489666,7.364582848702082,7.325317379819905
34,-5.019431474579949,-3.406774512799818,8.651977897098496
35,-0.2978575906301444,-8.0818807434691,-5.217292393230948
36,1.0154204297932434,-12.796910904189136,-7.308596145191358
37,-6.278644515941699,-4.527062425493802,-1.3846345724570697
38,-8.114413648108258,-2.259476982106902,-1.9052065944982883
39,-4.910875309183616,-10.976383792999744,-6.904554477695432
40,-8.244668823702701,1.0489052412231255,-2.8327580546405096
41,-5.895023645676224,-8.725804459504635,-10.34787262551899
42,-8.265349922543733,3.8116690468296937,6.627895711063877
43,-1.0619691854869127,-8.636703591859344,-9.231731541701922
44,-5.268350670154833,-10.238995196344309,-6.922581277027799
45,-10.004442190337121,8.096607798174574,9.536360595145512
46,-5.347441236113411,-9.645537877449215,-4.658159310084329
47,-5.374523348985415,5.638869266075843,8.520760887240867
48,-5.856673777572614,-0.4781054971687697,11.693664079846325
49,-5.033490744130789,1.2317096371316252,7.015103453781441
50,-3.2702073392741005,-7.076371945480551,-10.71674202647068
51,-6.174583816890936,3.4230547693954927,7.422960600088292
52,-10.886425174351475,1.22052602640818,6.012592104075954
53,-7.284953025759186,-3.9445783407792394,-2.955666428379051
54,-6.615639471626373,-0.12922413470846839,6.82229931022202
55,-1.0953562813548496,-11.650553777598299,-8.125269050632554
56,-4.727056572837645,8.361583479557478,8.320069959724965
57,-6.198654044747502,-2.1731720801190457,10.090594603581215
58,-0.37177613700074064,-6.870081768077384,-3.2427023215355275
59,-7.331973652345769,-1.7785727357031251,-4.815415878577548
60,-7.672189634924302,0.8484173120265375,9.647020417232392
61,-9.788281275997715,3.9935238191730207,7.866844318517021
62,-11.709277048958498,5.3409818420464905,7.320653594608764
63,-1.600346049078806,4.09251859576673,10.877881215989369
64,-5.862722701539725,1.2281375463388837,-2.2009118229973272
65,-9.741542315292625,-4.158230665134892,-2.333901449748321
66,-7.816719926520922,4.637915432529507,7.374987870352891
67,-5.611609566505338,-1.8641383905633986,-5.657711196507362
68,-3.983921680306689,-10.92790324576359,-11.8297024568915
69,-2.7017140595152958,-13.436564110966035,-7.61682604059867
70,2.082610857049856,-9.322126518049743,-8.543591788846081
71,0.05833604157034067,-7.011213454453955,-10.29637986153879
72,-1.7209617617253155,-8.401588641835698,-11.135921461869597
73,-4.983367754664662,6.4276254228804,8.758318376566077
74,-4.278919903088422,1.2338290920950614,-2.9875632843726785
75,-4.695704000379349,-8.75917996681402,-7.651826777918547
76,-7.081039006177434,-5.089379152873657,-5.839988655978031
77,-8.12899839071434,0.4568878976106652,6.043960233275826
78,-11.486633407231375,6.888623687449838,8.108367620005623
79,-12.932030883391212,-0.6637786471294369,-2.285155090214997
80,-6.462885696614202,-0.8494868908180282,7.721667621953833
81,-5.472128607811562,-0.8825847069383234,7.5671173392877495
82,-7.974551960407149,-3.4249920941771332,-1.9336396907403444
83,-7.167060491995125,6.662076799892259,9.930049763599557
84,-2.107474477960845,-7.900133653552448,-7.111369544163004
85,-4.409303249566076,1.3228510266475504,9.033473037728868
86,-9.579684173843038,2.162726185402198,9.42598826822932
87,-5.79999106217417,0.9898621272349191,8.143530369704358
88,-7.301663516792221,-2.5299028396948833,0.07997642494585078
89,-5.59610863110293,-1.9434676579421533,-5.965119994118329
90,-7.217628738968698,-3.6882850219986,7.0889361764299155
91,-11.097217865771922,4.75348085553899,8.174024139433428
92,-1.0455983724405091,-10.837508789073567,-8.548208973625034
93,-5.677175134611679,-2.5988402462240106,7.897978879207295
94,-8.779501303847235,1.1404112019819985,5.814194447229395
95,-12.205854505661199,-1.716060840408177,-3.8429542231687117
96,-11.020890121327362,-3.809089262654073,-1.5199941814717066
97,-6.460049156243176,-2.476883032917759,-3.6851842899699223
98,-8.671784613475133,6.437468289578086,8.743232621954508
99,-4.344305568137091,-1.1806754397098842,7.911510622654377
100,-10.755227823775863,6.717434894285155,6.022569851008935
101,-9.567352317517777,2.5900155526908035,6.534281083017519
102,-9.902933854640416,10.723477035016465,11.929731447893836
103,-6.474860488959176,-10.404726063228297,-8.72605397981267
104,-4.781454000840522,2.814509883408657,5.3854394359183075
105,-4.486607617081075,-4.488849996014616,-3.73451332795421
106,-0.7315550704590903,-10.77993991755937,-6.229790431069764
107,-9.00895338012062,5.683151566990908,8.653259729781595
108,-6.654531217499767,6.224445480830806,8.04115055597827
109,-6.2134609685141164,-6.038385277117876,-0.3510001118809045
110,-5.081830690212139,0.7213537476165479,5.173155387946908
111,-6.412802295161197,-3.292811550760296,-1.9986106672007944
112,-13.604327048281476,3.7073630709135577,5.703017231088435
113,-2.8283578925980253,-10.312661931462637,-10.30931871376731
114,-7.208903369597611,-1.5141050786804258,4.62673496132785
115,-9.105522879024178,-2.242927959883489,-3.297185995538192
116,-4.158471856700797,-10.563494119756752,-7.4276380581495705
117,-9.77734518041667,-5.375009829356568,-3.668815780401056
118,-3.0861716224863422,0.04143541337083945,8.00869820089552
119,-8.210012670226716,-3.399966178089394,8.128307808226051
120,-7.699910172104289,7.890736134441358,7.495584888028124
121,-4.118995685297979,-1.6157380868999578,10.727175624850943
122,-4.897957688972799,-8.257650416152853,-7.476436128534186
123,-9.676337628614567,7.8983559096134694,6.6692685618724585
124,-4.418781375776593,-11.456066521733648,-9.464989128319644
125,-7.213077989887919,5.705913429912863,6.183560205672553
126,-6.571209501180078,-4.731867065189725,6.0776504247032594
127,-6.0515288784037145,0.6169525262086215,10.28345857858188
128,-2.92499422292654,-8.842659045091919,-5.605737457627769
129,-9.916797816650682,9.867376140654763,7.125026052196999
130,-5.142652577810436,-1.6327358954768796,-4.075097582658401
131,-0.7632478460986873,-9.896770152432998,-12.385071558021378
132,-7.029213542299152,1.9580973009358544,8.183275931079981
133,0.13475229215733142,-7.669835180965623,-10.705547073669159
134,-4.914595825451161,1.3904143596625795,7.426893440811637
135,-9.235094466140236,-2.109749306367139,9.453108093671563
136,-7.7802310406316515,-4.498913042251655,-4.241348585718084
137,-0.5779295657470997,-9.853232869766254,-5.984995015604014
138,-8.470667683552524,-2.100689291133027,-4.653536243305657
139,-11.788730606802842,7.2845254239212505,7.937869178492962
140,-4.135219277913657,-2.5134032178396857,-0.23773772209996125
