,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0,-4.712331892457279,-5.173141283114675,1.745029096620552,7.973111185609924,10.60579343762006,8.925579237584833,7.248664334653913,-3.4935386464160083,-2.540064798145637,-1.8412975444112036,9.246206378792948,-5.64807330194834,-3.3336537482742212,4.4701396022974755,-7.727135419145382
1,-1.8977542338848208,-7.502558764061217,-0.8022039760819979,11.203079763118641,9.315901232093472,6.256632124272011,9.34038926400958,1.4013389910096068,-2.2406316963909036,2.2906491953844004,4.256013985467996,0.3696105509134937,-4.004317672653185,11.303939516600066,-10.346569042925507
2,-3.542415180531058,3.3184881534045596,1.2076542747608658,10.806494294959688,6.364015563745465,-3.683553613077586,3.531012052484701,0.534429190871239,-0.5503788411704186,6.060502760154744,5.70824885893192,4.821213522103385,-6.9566682882560125,4.8498248769826295,9.571945929984238
3,0.33626027929363866,10.730851377141834,2.1214173685077227,6.355678968182387,4.03249991833297,-3.2684021949047484,-1.92983822308276,-2.580145482885148,-6.517577695438268,-2.8471980529326433,-3.9762317990572607,-3.3844343372488166,7.391748459395536,-2.8350169210994243,-10.320519143842985
4,0.42924235309477776,10.361288715608737,-0.4844495555252118,5.310062255643686,-3.453050127447483,0.10861717876843091,-3.8791781396761387,-4.111224477284593,-10.240236427173333,-3.52613225285757,0.4278367972129522,-3.2585321066127024,11.811543567703671,-4.580937822881916,-8.322074762881021
5,-8.623977568874277,-6.300646215073302,9.556847652619727,-6.092749267508353,1.6020771057133694,0.5349158795863667,-8.173984987584014,4.121566195147581,5.8878732434479675,-2.817910969326833,-2.2139109089730233,1.325955792797381,-1.0648171281916452,-2.637626590643837,2.4176687141659556
6,2.2301753998336653,12.500749998505754,-0.9819214634489867,1.096919191046629,1.15831245934881,-1.0407486003044488,-0.24655924346042446,-5.749286708582309,-7.828667767750709,-1.1818316241505253,-5.703277175410353,-7.264019443532907,8.28466223559614,-4.6516152429513085,-7.320370845640387
7,-6.8831640687448585,-4.921909960732078,9.939217619101287,-4.313935510109637,4.118465872262978,-0.9443921632793784,-3.3752149165329657,1.4484954612699181,4.685999446589356,-2.9844154862011427,-0.36229742736242154,-0.9099132551262249,-3.222365098532784,-3.6581573282583433,-0.4880614805847112
8,-6.940045130104026,-5.2613408659216345,9.578557025645955,-7.489022309108853,1.4935643538143266,-0.7014227350205308,-7.040541016048023,0.763363416002198,5.592393297494067,-6.693245001384016,-0.7499647063681529,-3.13252179324194,-3.213347416981996,-3.6320857404443037,-1.4135813291001227
9,-1.7137971100821074,-1.5752559658740353,3.208871438820799,9.82300728919179,12.135406189528615,10.559700258671402,9.013661470024974,3.0983052438932006,-0.07037780080684719,-3.9996302398990218,10.129762086272985,-1.7395448461679313,-2.8385241263785668,12.873537975389272,-8.127479937943717
10,-8.508440904493447,-7.38402752089584,8.435831960919987,-8.655047627969417,5.582778732072645,2.2241925560637306,-7.337008990103458,2.873124764234423,6.026735075781474,-3.803199164792369,0.7322222742951441,-1.4736359379723325,-0.7170211932458709,-3.232328736425008,-0.18812156781410572
11,-6.170536749891927,-7.603772927722377,9.063462390085304,-5.5767417703996705,4.037750088601865,1.4601809947855096,-3.0915545170795276,3.4524672323843433,6.175610785413383,-6.440862970670851,2.76181405462506,1.507332152794798,1.6305785680708547,-0.02394443678781455,-0.9706600588158982
