,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0,-3.68816792861748,5.405881406753556,5.901971761678007,-3.629556442015132,-1.7679615982747663,8.748199870074407,-5.006674291753778,-1.2557277792813213,3.422084592808597,11.393772337705158,5.710286496576421,-4.052344388182595,-1.3837829232257202
1,0.17453044595962264,2.7842674701314385,9.368198804611396,-0.35211386463010463,-3.2525009828822613,11.213775615339618,-1.8151325805963165,-3.4384618002055385,0.6922713822191018,11.51203901705711,8.164136104640967,-3.5037078684857588,3.5434132523552826
2,3.0127872951250745,-5.830198007150295,6.234913448693588,-1.763099878873938,-2.0820132332369665,-3.0997721501233224,6.516240342629327,-3.4598662279648966,-7.978442769200486,-7.0302634238508075,0.9365781745902801,-0.8163183422730653,-14.778947889927316
3,3.761852167128208,-6.0450245683779595,6.73583593578586,3.5776719173582485,-3.7020154845499995,0.638925711178195,4.15582847888121,-0.9963548196597922,-7.702630842449878,-8.543931695755234,1.4615264446257603,3.4675051370505465,-10.68259452765493
4,5.537542335284255,7.2781936351567165,5.601933666838853,-5.876587296236693,-4.624273507794843,2.065316368040807,2.8206167302238376,9.209371917786806,5.989064763231349,-1.0750916000442934,-8.727744272741091,-3.234841998787888,3.07577941741992
5,-5.078425649190799,9.294344641265177,-4.299843868499224,-9.054299013365029,9.520872671711805,8.472939026917048,-8.29993638413919,0.11100137553418321,-4.147884054274837,-6.0152726872240905,-0.6882486411678013,4.77411951607896,2.5524308911756477
6,3.6559858392043605,-13.565931214715308,7.476658056578236,-3.115659896682624,-0.5782615102915707,-3.9522947254214373,3.775243470939777,-3.993834196117797,-5.352197104616835,-8.072875060562238,3.163389736510327,2.1810448866416605,-12.232437476308455
7,-7.481204784104795,9.49928780631051,-3.807436933122962,-9.867348051294142,6.645985960308204,7.523925954602931,-7.790368513010611,4.5263454050889305,-1.6732306809778983,-3.603338321728655,-5.654470353864655,5.226807034391282,1.1827418638505698
8,-3.00715546498793,1.1013961745183083,7.664924136767588,-0.5064870789204726,1.1046070874850977,13.041028212060748,-3.1134694159819767,-2.214815436234571,6.57100560934741,7.7599668610736705,5.288272009439519,-0.3350888453058958,-0.2908582456459675
9,3.9624611544471557,-5.996268629102296,9.438362031834165,-0.7788254878793888,-1.9433035496800515,-0.31161677736280313,7.654684968443258,-2.4569873771616573,-2.9082732910793236,-5.815781175344801,-0.032815226824698174,5.335960540541809,-8.277774831846218
10,-1.0983525355889445,0.4834147063593348,5.651620745803318,-1.2644497633975857,0.12457286757445413,10.849711963882925,-6.025474489042976,-2.5345127129612366,1.2145046554774122,3.3778572437139305,9.522489396618269,-1.7013005083938768,2.5412370170459995
11,8.353986505830761,3.0093459500097843,8.251135010634153,-5.441529264172743,-10.083298080735984,0.04941666379932186,8.417622219366184,4.560767620940397,13.816073996392834,-4.497295717698194,-5.694292197535565,-3.3679211597120844,4.881637741863621
12,6.569539787992186,3.77880566814627,5.042371424724703,-4.873166915149207,-9.510066482163232,0.16882753334701683,8.1525726115717,0.5508932822451595,7.395300079909554,-2.2623720349663925,-5.7091521148768125,-2.071561267284996,-1.1226502596132568
13,-1.481832297335478,2.893605270606978,4.10659460596494,1.2402490129296768,2.419167392690661,9.506880218335173,0.5935426565558615,1.2308676575029347,6.456050121332443,10.795367393790771,8.398503883130632,-2.933418921526053,1.2151045557431077
