,x1,x2,x3
0,-4.843012804441866,-3.1733234853951804,8.986967289849474
1,5.026032321968009,4.972178872972755,4.383547070189611
2,4.235368285041881,6.644380690208341,7.236380211060302
3,6.13725521755611,10.479911205682262,-2.280967356878166
4,4.107233038172696,9.82059991385676,4.891747964359123
5,4.60874293623071,4.594102915478973,2.210152518875937
6,-1.5826195557568252,-1.0468962225167304,10.903603584798963
7,-10.251544670401117,-1.728680571207637,2.4761931412970135
8,6.693077546474066,11.49015784940879,0.11548498013738717
9,-9.601351382261022,0.25151171022496577,-0.009331461189974799
10,-6.841277397009032,1.2451407365229388,-0.05132013242812633
11,-5.879581454883454,-1.1196283333370742,0.4280859128201587
12,-11.298539245698068,-2.9945202277537177,0.1933738599666796
13,3.6437972237567076,10.159684069121658,4.447286039316002
14,-1.8378144455835637,-1.8560393496097354,9.204532906001788
15,-8.745245018729225,-0.8908014764994683,-0.7385076832329125
16,-5.305087137787597,-0.27236620822442037,8.856249514339229
17,-3.6244070399158668,-1.0651054611117075,9.556393537153784
18,1.0010559439083233,8.343891527533714,-4.1630188121951335
19,1.4434231086156468,9.761869862642653,-3.604841478592003
20,0.1839763611666667,8.768616568579255,-1.388644422697117
21,0.5999428046729247,-0.7990031126719856,6.506647172719165
22,5.97752795096994,5.585499586183785,6.092662194003373
23,3.531469521286672,5.63337424237663,6.416607822399594
24,-9.171994138976721,0.3834338543622715,-0.002271847865832455
25,-11.6555764190249,-1.2678395618544855,-2.5390008601850274
26,-5.103720073743127,-3.76489601034797,7.856468960580387
27,2.0663629333004474,2.0304822718412856,4.586840739906592
28,3.6808453751611965,8.82564909333222,-6.154218642458874
29,-4.781668967226587,-0.5284111808803803,9.441942729649831
30,-3.1558728527268776,-1.809381708552794,8.220350051146204
31,3.4245143210752746,4.891900166872419,-0.4881513697116975
32,3.079456660771526,8.530352343719118,0.07245469469005617
33,-5.975660334366145,-2.550068637163845,0.5657608251195761
34,-5.334946540023139,-4.334163034777832,8.53784246751334
35,-7.221057839217977,-2.8221400493408964,2.5460289696338507
36,-1.2734776413549296,0.3014208140659751,10.170291721539332
37,4.5524986777894085,6.149854055923149,-4.930638913859144
38,-4.714329887434067,-2.4492199033260267,9.665152891534111
39,-9.417164569388786,-1.7218488601436301,2.9372976567932434
40,1.701465482176483,7.002954776814343,4.297760852065792
41,-2.825888843977519,-0.7237137113217672,4.984765503064588
42,0.047110888088026215,-6.201152858287534,9.574874013808596
43,2.121192935999219,6.111317258847525,4.278940473854156
44,5.7953281976795505,3.7806000675617923,3.357142910738017
45,2.4101796233100865,7.216402183726639,-0.29720113349144794
46,2.0007522984019728,8.290278046396974,-2.5713653721544705
47,5.808552588441323,9.401433127498944,-2.824100297750826
48,-8.110591470805444,-2.0159457822295153,-1.3812678251019006
49,-11.912899377605171,0.7952468135129092,-2.9108737438147227
50,-3.1823726119301616,-5.177148815819948,10.943997221206926
51,-9.299024935095604,-4.752518586317431,2.4122287311653547
52,-9.804482682689395,-0.2582304661292495,2.640323738312239
53,-1.4631010635010886,-2.3650419077216878,7.676482577904409
54,3.161834944710431,6.238091910097466,5.112262594258375
55,-3.6858982558622055,-1.9404108953511645,6.965851653092089
56,-4.96788308425398,-3.4934498686590842,9.590018144187336
57,-6.091705499098062,-4.146047072778569,10.481246458866677
58,-2.6147163715204558,-4.103760205701241,10.079508952539612
59,0.13681396874863738,1.1338013452889424,8.87119466752369
60,5.882485806816737,5.29828959161331,2.470588915920913
61,3.9452485892558515,12.66958654326679,-8.71664934966382
62,-2.7704225259931006,-1.3211611591905292,9.300190287231139
63,0.6169380990870683,9.262852244938143,-3.427638115059063
64,0.03883338923680091,10.892127846281992,-0.8434824764835556
65,4.060370363439058,5.019384714784674,5.58892881852355
66,4.697646335115666,5.699717145879133,4.153963132618536
67,3.092929990925038,7.4746082200942805,-5.4985466530330545
68,1.5300145958685296,8.404344041488132,-1.3117332034982685
69,2.170286053623096,3.5147523942102135,7.11707423399314
70,-8.618546087242622,-1.0801198643970054,-0.6938866948382525
71,-4.300670260358046,-0.05814639070079064,8.85789956686149
72,4.034014775172109,5.356353205414621,3.4451921907959897
73,5.441974406453737,4.266311797092593,3.6252926286780833
74,-0.2526538340894251,1.519004042867293,6.5822426547083985
75,4.9698819492633035,9.560513910699566,-1.4641869472974307
76,2.8821727473746406,7.45271217547902,1.1597299391234315
77,-0.4098797743811642,9.800757973203144,-2.5307210570252163
78,0.7490384774796428,5.132303871671292,-2.7514948684064064
79,0.09443633609000912,0.8692253510410444,5.763520070722987
80,6.9124785677331175,7.384418934211231,5.317947620939538
81,1.6596213232180528,12.440047862640984,-6.530252887644551
82,3.9887464534178125,9.54314250606746,-1.1187872369942775
83,3.164973246348552,9.89119628819802,-4.4402295778660745
84,8.245997369407718,3.133878578138556,7.36473160208188
85,2.9345384824207676,5.655460248824224,3.302905302165656
86,5.968838323908468,5.450754726641102,6.884045522758466
87,3.952454571496892,4.813827570735625,4.79497492121269
88,0.9330449837189252,9.343756332432472,-2.1327119983978005
89,-10.628726881274261,-6.784327207654093,-1.4809804005935914
90,-9.635385335426989,-1.7424400168385654,4.348263820832413
91,1.5120352402161361,8.661967133837301,-2.3325107413613164
92,-6.787042238326272,-2.960286967626731,-0.34809902207124166
93,-2.239091830445753,-0.046606250717597275,7.732641553158817
94,2.038249070653586,11.533807269399313,-1.2161661017375063
95,6.068653966695914,7.053062356456651,5.983501807547404
96,-1.2435791752655767,-0.5819402137223741,6.7328598007248175
97,2.7281838440299198,5.713471763937341,5.762364041146903
98,-4.393733246340093,-3.701504508387419,8.640374153949974
99,4.525982250531448,7.994484617698317,3.2137716574562964
100,-10.970117022930578,-1.1996073312456972,-2.7607107880374078
101,4.326453355265688,8.611484668451741,-1.0219692677201866
102,-10.417256535791168,-3.1262172042199774,0.65143582230598
103,5.7460716328845045,4.039009563576647,6.516865295005504
104,-2.3465010033606264,-3.3074791266429875,9.498597626143123
105,0.5829564301218841,-0.9959423803122085,8.180653817143499
106,6.0110797873436725,3.834381232440924,0.1512103493501149
107,-7.596847137472328,-3.292737930589175,0.7636991154627812
108,-1.3997089806138598,11.08828774276582,-5.448765744244572
109,3.0191566744946057,5.801156640387552,3.1570070236355567
110,-10.822690325951443,2.4148583991806043,-1.0690400535503584
111,2.8965339359992193,-1.3992740575263807,6.546401735626736
112,-10.729505325366402,0.7822515551042037,2.5893712964012345
113,5.814268324027584,4.599648538510967,3.221050994521563
114,3.203390560213081,9.357950670056095,-1.0803758888858366
115,2.4305113912235012,13.252796591597992,-5.886876068309318
116,-7.037413824136502,2.195237804861163,-2.245239048878651
117,-3.190033466365498,11.3549366681865,-2.969735935228055
118,-6.890979779582677,-0.4624173757664696,2.427390350372674
119,-2.665103712871739,-2.2032109081863718,8.789707743364989
120,-0.9711978342826426,-0.44415916483965656,11.358685111012205
121,-6.867924370092971,-2.3419019764632254,-0.3564537580648486
122,0.294737233420145,9.422431599744993,0.5386604470147867
123,3.712509044637928,13.201179046140176,-2.966929940371557
124,1.4816643014823652,8.948366070226555,-6.934488709079004
125,-1.412164320298693,-3.325851711348877,13.350520795973393
126,-8.917234272745084,-2.3086608232279993,2.5368833981983316
127,0.2615548071978506,-3.810591680529737,12.781554956375045
128,-1.1897055743457474,12.837842141333917,-4.919867869630995
129,-5.807775941990188,-4.037788943649908,3.0467146839234585
130,-7.611924898540111,-1.6994480491112127,0.6807511516176097
131,5.431735507906479,3.7255615734916256,7.821071043380682
132,7.4831779291829195,5.995081844756772,5.416208346084574
133,-3.0334072708515,0.3906576776271449,10.325857137629797
134,0.8507517887052396,8.978455697998742,1.200255434577996
135,-5.940534927425205,-2.619863729203665,-1.1059383912238605
136,4.423111492607833,9.233314575264732,-2.306893789062553
137,-2.613467377549995,4.703738366931339,8.310792354455424
138,0.5683779586415956,11.357815819872368,-4.1564860428048505
139,-7.896812026691825,-0.03324218374265464,-0.2788221729123722
140,5.061629022041126,5.510347531588597,3.120294935871708
141,0.4163639412132054,6.886914389910821,-5.520459679739658
142,1.7996204406657514,9.670439118085215,-3.087482033693782
143,0.403316751226378,10.247984133877164,-4.217272136584979
144,3.603822257899138,3.0147021761466206,3.0207218174734276
145,-5.869947533814173,0.7073965654753331,-0.5828736776949679
146,-3.3975589691151664,-0.16302756163391074,8.708306068091042
147,-9.001485854911174,-3.15356306827199,0.5337131617349379
148,-7.256835568590255,-4.036350597279716,4.240582144497601
149,0.6057994133184841,9.966928208281573,-4.68343040510619
150,-4.501690065561503,-0.2794311224738265,10.486800731298658
151,-4.194294991575325,-3.609923538293511,12.64356800667578
152,0.6824294079747402,10.075259224954936,-1.525339561039818
153,-1.7135030958982123,8.62969851901368,-3.9850281953845186
154,-0.2599570254720809,-1.0504877051991222,7.022161607350414
155,-2.6394729148827887,0.4564877525986004,7.055127822085861
156,2.340141698754601,11.136781966662392,-2.6996496917008175
157,-8.508486793941888,0.3735804134378238,1.6134659734375558
158,1.9784341711338491,6.925245381440249,-5.224310283042145
159,-3.0869649746151007,-0.2308896778197297,9.230720824633746
160,5.950605046248228,3.4328693168498945,5.055084892478728
161,-9.905715487226663,-2.6229116450471333,-1.711701997466982
162,-8.29419731191427,-1.8195815695651256,0.1378132887643309
163,-1.9264208901996143,0.7221072231770338,7.825210989425848
164,-1.751750937805626,-4.074130758370373,10.50523759788552
165,5.008688350177416,-0.044098240188142235,4.856529060022841
166,1.7799037818344332,5.047767862737343,8.469103671531919
167,3.0430466015105457,3.3579229418421344,3.223859057686376
168,-1.3752337623551563,-1.2072137561218232,6.71307639456411
169,3.6537380893533857,4.215256600675576,3.8097608283669953
170,-6.623500732033928,-0.7405621436702763,14.48734788674461
171,5.942455963412865,6.175361374249853,6.424495381520939
172,3.4860172657906423,4.2983787789297825,4.939006651121645
173,-10.08152661335117,-0.839034343963801,3.9123880038887897
174,2.61928161733792,12.7565028931618,-3.151069044726303
175,3.342399209911876,9.697670653644867,-3.671080343342682
176,-9.74772585892404,-1.6962401526899398,3.155861451692685
177,-0.9042939377199823,2.3613728703309853,7.414873963270107
178,2.1199729685483337,4.2707248025884,4.342940330319408
179,-10.58286617971368,-2.3788826019469793,0.27318141956407527
180,-0.6551062246599053,5.121901226568935,-1.7150359051101294
181,-1.9589397937874944,0.22894455380933754,6.507934310452582
182,-8.079699550084234,-0.6864774355631946,-1.1783293519863334
183,2.727991768609373,4.048026971419043,0.9361181325732084
184,5.4140718751781245,6.181702278240296,5.906770975528711
185,-6.785249576407177,-2.5652373860232878,2.079975206894151
186,6.678739316110655,8.29443747499073,6.147334202901071
187,-9.468666642880146,-4.722288306216752,2.2978607595312255
188,-8.960441049886061,6.057943668279181,0.5727582771587245
189,-0.5778510015632996,4.1357204736289965,3.4592982640778978
190,2.5521684584015216,8.945510396125991,-3.319283976407766
191,-2.755520544621598,-5.203381443933528,10.531782328018757
192,-9.91195036879267,0.5347009467202906,-2.1287440184247406
193,4.895804843017865,3.339515814546939,2.219052157593708
194,-10.022965751461212,1.2135250452009227,1.7335672963224749
195,-10.419794750226279,-2.4717159319851314,0.578411566864366
196,4.189152793093716,7.12434613610057,3.9693569785139604
197,-4.880122940909415,-3.0429888364898643,0.1809067908075972
198,-4.630778680849086,-1.3684457194056112,7.811084256738555
199,-7.596166948433454,2.6748357208881344,-2.6008695437601608
200,-9.335897766452064,-1.5353280326034155,-0.25976218785428573
201,-11.209103659044443,-0.31359755168496006,-2.839092435094298
202,-8.608657337005896,-0.6435981635252317,1.6383438398256136
203,3.3333210913003906,10.633921947542591,-2.0323388322451956
204,-6.241598890331751,1.5067539539478263,1.0968675834346575
205,0.6992180132442996,7.501646064340184,-8.021016770886646
206,-8.87075267296757,-2.3794952694562648,1.1116828733362205
207,0.3169732057119181,4.669607592431909,8.809176875888877
208,4.987679118669081,5.445586161793001,9.54828082513617
209,-1.9262698255360837,1.1506588095122772,8.961687850321422
210,-7.80301857476217,1.3857071621333747,2.109509674705472
211,0.844328864616305,13.732997633896797,-2.1641063962855784
212,3.02696446885186,5.988224154116761,-1.460001461313675
213,-6.339676113395182,-1.853563795853408,0.7260371391395912
214,-0.058056592130404816,10.44738479279064,2.2277103845236432
215,3.1079030614999823,10.065065259668277,4.671376308354748
216,-2.1367858979365173,-2.8212109631935713,7.6723256913954305
217,-10.787808263206243,-2.414323349325479,0.23719479392112613
218,1.8356980990196097,1.6438258009633597,9.651553085187015
219,-7.81270351685876,-1.14768552648462,4.682247083251591
220,4.623215573351264,3.4907462795815145,5.468373935416562
221,-2.9420854184812066,-2.3934039470365045,6.820978888670062
222,-11.032147233839565,0.33065805549196026,0.3182264705887933
223,3.289971881967192,5.024627335136691,6.3466219741389684
224,1.8408822996882446,-2.7645121698668564,8.008694763861547
225,0.5318037725592688,10.641757124208839,-1.7838551633712734
226,-11.012591594870281,-5.0198534654966736,-1.6197999685115168
227,-1.3670330073118553,5.011285143597357,6.051324891771997
228,-4.318192117326048,6.158189344414886,-2.073202628429865
229,-4.524389045745706,0.6214712933063835,14.151775692597079
230,2.768352810771833,4.572350469004103,6.46180485719503
231,5.564704508593692,4.619033570745379,4.665806366525412
232,-3.3778197681636684,0.3404765743525666,9.602889475737873
233,-4.152565768613298,0.5880498878886748,9.247764124053713
234,4.566291105038454,0.7985324789939483,4.163767430502318
235,2.79857017855299,6.759449179824612,-3.140857333430096
236,-0.9830771360957715,-1.665446515415442,4.905184920641912
237,2.2085984006711397,9.610284766983996,-1.1169187599071675
238,5.111430845767304,9.49592559481239,-1.0528509243072528
239,-1.5511021039460355,11.115598379706634,-3.430353641103744
