,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0,0.9185968401268345,-11.254981071412285,3.402362865697069,4.7967236837198515,-10.732831653025496,6.1705415320784684,14.444585991472419,-8.254982863089726,-2.0294015618148564,-0.3203724739439484,2.5934953139762937,4.442421381838847,-10.387939963431295,-7.394047915671858
1,3.4101108997213903,-8.516382091352941,-3.6786239309913134,9.530876360130728,-3.396664142943123,-4.31067438193373,6.829758949435997,-6.513050669672861,-4.08074214939679,4.808668951598516,-1.171416666329828,3.3042524783477907,-6.039398325177761,4.287734271002705
2,0.9305240967381903,-0.032418119755499575,-2.7323927032502877,-6.388321640793893,-1.6272864685333435,3.583214315357259,-1.2309665828423841,6.305936017600004,1.21786747597368,-1.1814452768989816,-8.073198366285085,2.497087768645093,7.928908913181659,-6.5795781755249845
3,1.5822112718734873,-0.5938977080898635,-2.6611509764882544,-7.708019973744256,-2.1911900594094416,3.6570814477145266,-0.7059833004933307,6.033916040379833,2.4584075752814996,-7.518396451090199,-9.894291160752841,0.14071643648511545,5.0919208822383055,-8.363237662751565
4,4.762865199345788,10.562641468872418,-3.9982399088591345,6.909658399768764,4.292425183147455,6.627363053888635,2.453146230619871,-4.949798234734543,-3.4411383543372644,-10.028490110871248,-6.845165548179982,2.5327625750533365,6.431948913484352,0.10218901366486244
5,6.390982671716378,-9.041560526952148,-1.0605959220463959,10.613661516854942,-1.5595801702461092,0.744198246257274,7.370762643077214,-10.743656130222279,-4.730508941355891,7.493576862818084,-2.120834839274586,3.97686055996914,-4.699061599342864,4.211289610409069
6,-3.104957849221454,-9.82205503645769,2.8180829348534298,4.283503503893597,-6.285373404340412,6.74495691851161,6.615887779431688,-7.699844444707652,-7.64043828796051,1.822890803743762,3.0986821203466692,2.540449788615554,-11.651749308648554,-4.895666452925032
7,3.6408002294695017,6.697593916931702,-4.583129209167443,6.206263156677755,11.55833719528614,6.684642696867161,-2.724898645110684,-4.206419388436071,-1.1687581865212553,-6.677112870600421,-6.751717117671729,3.62659280303977,5.213716969163774,2.9891449089733095
8,3.2796147054207943,6.658360171857504,-3.5660032774121317,3.5694648517618672,6.733566587830378,8.074280971878716,-1.034143051011391,-2.476735190865984,-4.444867801179468,-7.318315835156896,-7.777579755502662,5.435181931907803,5.376854806975954,-2.942850639473394
9,9.156999774234322,-7.512955706116258,-1.3251264433696774,14.12382193903532,-0.9044090616774696,-5.721868515018065,5.695848555893887,-5.188372376584136,-1.880540064911386,4.8512853885573035,-2.36357534176624,2.790042019915404,-6.929996548162979,7.052945438190917
10,1.143589027851702,-2.2678260487911923,-4.6449213099770725,-7.964452562555472,2.3093018926513,2.889885292186547,-2.6134842823668922,5.245848505608466,-0.33291206727274236,-3.5193780022636925,-8.543901504508195,1.401491132192306,7.714831098391046,-7.84032768431523
11,2.5932544621586597,-1.519160644310243,-2.9627089651215077,-4.668822364640434,0.6776517843219054,2.8329609453954263,-1.1322387844408808,4.137553585439315,2.5527382176220654,-2.314678390552789,-9.040495740953174,1.479346492428417,10.092812985076495,-6.416608921711233
12,0.9845313891766146,-10.030080692189259,4.067851535917932,2.4590222179396597,-8.496284882198065,7.358910503676863,10.901163948335473,-3.13260306447164,-7.696231163378635,3.6196937535049107,1.5913657278798965,3.242817829183025,-8.461650834499093,-5.777214685689621
