,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0,-7.290795345423397,2.1133751804927545,-0.7117501973025699,-6.7108710404797005,-2.013747899115929,-7.780181199754134,-4.296148633969942,2.4765354360779663,8.75863409537845,-3.8649769287419096,9.74603916059177,-1.0118668235587822,0.04150125321747833,-12.577674069988568,-9.4386984904381
1,0.7299629597232551,1.1866080440602678,0.43948965568619114,-9.071622383044751,5.068913418573741,-5.6703323223533,7.291002289788122,6.0790322176651514,2.6102940240837853,-4.366012369497747,3.909738596586474,6.4895208586971025,-4.61768835493988,2.865587789356561,-4.428481136709095
2,5.593185288707705,-7.32516907553471,-7.03894038263115,-1.2969699668068186,4.691902913020635,7.356994105942717,-0.5815993603263044,-1.8629246134768858,6.14153822242098,-8.420142266050188,3.8276374739183625,7.268836208180499,3.554627562969763,3.70561189372018,-2.474729433251411
3,7.6063310497713985,-3.2063123327974794,-6.641771541471793,-3.8908938303813465,1.022590444665218,9.439517905513096,0.2170691849168518,-2.4362056948586663,3.5505380829101214,-3.870761599865339,3.5398687380140266,6.877379515622185,-2.0147637135161602,8.919575104257524,-0.28015995331193677
4,-1.3775344748110907,-1.7292826966667803,-7.212677258601721,-9.112660368835297,-1.4170652414203542,5.277255042290437,3.274650816663752,6.142723232328155,8.650969284219522,-4.2131740727240405,1.5946124964918944,-2.9367837117970805,-8.587467002880548,-6.139325442851956,-5.456868213639209
5,5.424681839606678,-3.9508683427347986,-3.8721935082112657,-6.916090363305157,7.775360975906888,-0.5979969328068644,-4.429360651315115,4.987921255976979,-9.436856271205617,-6.913400075956083,2.2676391573362045,-2.1693974653178216,-2.843385145673268,5.9996500842038385,-0.33678196145567973
6,-4.708350049547935,1.2598173047040238,-0.5250530074301658,-11.02360961599446,4.924282864132742,-5.905594888915586,-3.158746852155502,3.309626021928562,6.230678905695523,-8.202923666305562,9.689519279066104,-1.0717617864489246,2.1184237907383325,-10.814936868348946,-8.489223628041001
7,9.519921527801095,-5.945841611934182,-9.499858963109723,-2.318212898180612,0.6018223058670923,9.073320280532027,-2.2510614407062306,-3.192576675267433,9.22292070314574,-8.730489331842342,6.105809238677295,5.763320180642369,1.3768169162634916,0.1623168400192334,-0.29218451435073345
8,4.372646474725074,6.977898698440278,-1.9569812905287163,7.330394225840648,-12.63683105908471,4.173911327450126,-0.01491254894538585,8.268041234875511,5.024447949084499,3.0045721237953,-0.5854529479830819,4.497255380819029,-4.348540017794839,3.933488690288938,0.08122258689409168
9,11.536553164277446,-7.5297255128734975,-2.4479038372383637,-3.670861560521043,-0.05367003483275823,13.193262245300716,-2.393291881709323,-0.006811844419415403,0.49079421666215506,-2.789631972884402,1.3828123604938953,4.941898097192797,2.8243132689002226,9.285338431024277,-2.01204780165065
10,6.995749710943995,-7.582709857956891,-2.750841588070155,-10.06328555736949,9.17407617960927,0.6114975802082854,-6.505895774993023,9.025287447312532,-4.483393901985256,-7.051173477906948,-1.0529213095315253,-3.3272156504665547,0.5664357415619214,3.0287302878298195,-3.578848378803646
