,x1,x2,x3,x4,x5,x6,x7,x8
0,-2.7741770571771247,7.402735933844572,-11.184619704619431,-2.7072001327446835,-12.314548772262114,-4.042156254839707,-8.094500343250516,-7.172956162522157
1,-7.127998146070976,0.2912902533188359,10.342957065499306,9.477410273898068,5.565522607627064,3.855497817923973,-2.161313135638219,-7.749425906374965
2,-5.846601072418956,-0.021304337801782758,6.408326999154729,10.231982854473234,6.327388888816428,6.463548781875611,1.5096132509917588,-7.561711772300083
3,-3.3022772009578545,-6.314043324503345,5.1724507071602694,-6.900825801963755,-5.949430602585873,-5.445651293849336,-1.3595688223585685,2.4941034517115384
4,-1.6369006683537175,-7.719897816859566,0.616673735751407,-10.9640031474672,-3.991851365735343,-6.272073048858412,-0.07660226987626595,4.464683590521849
5,-4.149318851664292,0.555178835184536,7.109175547731114,10.593678694893317,6.703378740747157,2.8422338677333165,-1.3196227120857544,-6.921566539229256
6,-5.71283755924986,-1.554481927977273,7.889322597361854,11.616838894589804,6.1273046701317835,7.105397325349019,-2.1846302846140535,-5.749995037140852
7,-4.046686686369842,-1.1806063955645714,5.108874349935555,10.276412769337018,7.1216589537653325,4.118512893753161,-1.7661748626429872,-6.552594463870074
8,-7.31528139150584,-1.6163928713478553,6.689928900537122,9.50142434238687,7.561404486797477,5.045210838729364,-1.51671266855222,-7.53363988554351
9,-1.0263822483591838,2.8607971133986507,-10.103476623644038,-0.9736856678813416,-9.842999117449825,-7.230752727677741,-8.18294228705643,-8.322776202108292
10,-0.36001288076860105,-4.424173721291803,3.316368956770407,-8.075680450312847,-4.723009909261299,-4.665139348121846,-1.9953656610682384,4.643572393397912
11,-2.7878662954307813,4.135943012864166,-4.791284305111002,1.898658566937356,-11.276639908702732,-5.155221681558466,-9.284197832070179,-9.353450091312451
12,-4.60311020941806,2.28027059247345,5.595685760856643,7.3023589874871595,3.5457238671578954,1.6456665183978831,-1.6947012468430929,-4.688269190806887
13,-4.6547329232081935,-2.044592645311103,1.363727523747381,-9.721521419181935,-2.627208276984572,-6.301425098244246,-2.964154422446117,2.7643868071717934
14,-3.4566916807954984,-0.06016159733218726,6.315343427401563,9.325551023672919,7.119720961154895,5.5547471809037,1.231418828986964,-2.9361353469858678
15,-4.011106512786888,-2.5181472030333336,1.1057651359888006,-8.632511806053728,-5.137399846021939,-7.794837754815652,2.0187306097512945,3.4636273701646596
16,-3.193051545751972,4.584940736687169,-5.312972652712997,0.3249108369070228,-6.848075156523979,-1.1640988341620835,-7.153643174867039,-11.47209582659082
17,-0.8021615130714034,-6.635455809559116,4.463149840216419,-8.127912672843623,-2.6318030460148925,-5.762861118060661,-1.5966326722791955,1.0112037664141007
18,2.8929332889136665,-3.6503178050173783,-0.6832190015651447,-8.6191887728117,-5.436961680222595,-6.852221116391955,0.27788556970612965,5.436309463225334
19,-6.155728579206945,3.4177352893687076,3.4029898311393105,10.579002060284447,6.262525018410759,1.019219169780397,0.3379603723256559,-7.721127526946041
20,1.5297738215816645,-3.9313799229772695,0.2666037027488434,-9.279377256311948,-5.639849641602346,-7.568613654387375,1.1666323605023141,1.904177773506132
21,-1.5914187994710831,5.5688025921922755,-8.89729177776381,-1.9956328549919158,-7.420472581690382,-5.682458182053564,-8.157242406408125,-9.477243700880766
22,-0.8812475845619918,-1.8005079631555403,3.72154761369226,9.900852906164692,9.755151879186464,0.7331002039838079,-1.0068759755127061,-7.41664017763943
23,3.1185465235260734,5.503242400166672,-6.853324999121185,-1.8920915055064638,-11.157534815164535,-6.385351858453459,-5.395022397125084,-5.972847379466346
24,-6.815448025364122,6.065577004071821,-7.41920947953758,-0.5652135010586942,-6.739704005624709,-4.439950939788437,-11.551396122669248,-11.784858993608736
25,-2.6648393941060844,5.379656066378804,-7.3028634200392855,-0.3182819905307801,-9.287090002748455,-1.2752865415824712,-9.699227479192373,-8.563577426906376
26,-3.9050761412345296,-4.992533215857385,-1.7838953366830856,-9.356582191151633,-3.6121840512335535,-6.3272346988957455,4.041966856531282,5.339867316309437
27,-3.6282150151030534,1.4730802774524423,8.53346145331303,13.398059789450897,3.509016858709102,6.506170202957497,-1.0753264993855816,-5.2218264291347145
28,-4.012068253154258,-9.979785955276695,-1.5684379433671332,-9.162697386546728,-9.718462818836024,-8.717657323612064,0.3375795595551258,0.635960583747242
29,-0.5179861460504052,-5.133269990500798,-2.6931477103038186,-9.233048662424876,-6.5973914792465544,-11.680998187265574,1.5033029111575098,3.8404131253620153
30,-4.8327493976536715,-6.409867987367524,-0.6146369922126549,-5.214120271506116,-1.83034037183835,-7.545670445536965,1.339977026482764,4.201685522875753
