,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0,6.76770987708936,-5.075044078487881,-1.2097957157158847,5.794448073613273,-9.116856315580144,-3.710257150591782,4.761220751204033,-5.072261556298498,3.910937415220821,6.660506430035172,3.372364247644388
1,-1.9935353719970934,-8.675228443585906,4.926790495634311,5.556512513476629,-4.138958317753615,-6.778816953676935,-5.348074699304276,-5.411146916037579,-1.2509750977098568,-7.843705518717148,4.913204232784602
2,-2.2687439301065586,-0.04404270089300644,9.541897226514463,4.63760708827968,-8.409438780415714,-1.9923491894416558,2.0746641143414877,-3.774132972131992,-3.305537982669826,1.0047754064364898,4.774617187956616
3,3.352649971349893,5.392444567090578,-9.780069005100746,-3.769621808336259,6.385321935728194,-1.22937125356439,3.3272557350332974,2.1192001012405433,2.0274724791715353,-9.282441837684196,0.7767109502673307
4,-1.491224880228069,-1.0014588755736438,5.887381484148718,5.698277103548326,-11.05431267115527,1.4035784376600884,1.4500706096685836,-0.8260309006235036,-2.7295318853039565,-0.4633035823697953,1.632202981033421
5,-7.637338676405241,2.554398366252577,7.279251150198635,-3.5470888673599594,-3.9308435168713007,-8.503839637245337,-4.754252278447395,6.837147819010106,-6.233833748337032,-7.938707744845128,9.401308844480027
6,6.279546894833482,-0.16487797027969897,0.6026310782842805,-2.5251794078347167,-7.375353190063148,-8.454130172555308,3.413392332828314,-4.022816595510214,5.8044524278814045,10.97921334538939,1.010490346541891
7,-1.074563462159917,-11.429902580287974,-0.5272810670856153,8.997396557621212,-5.808765401631394,1.2988989945471876,-4.812402927723341,-5.681257051213037,2.676747581977919,-7.213950413077899,8.414974994991498
8,3.3945994630905,5.550191902121927,-8.898856997503868,-4.424174774904094,5.794592623127149,-0.9057527261074407,4.7901362097430695,-0.10285890681278831,1.6889589225810564,-3.883317825249564,1.082777747753778
9,-3.7197076324177534,-11.149806394181253,-1.3884395699008099,12.148305030351521,-10.941025269566907,-6.111275752966814,-0.30850730369659884,-8.252512688074013,-1.7305519177352968,-2.1356815044180433,8.972816126755054
10,-10.31322418167687,-5.079499284273284,4.204548184982965,4.7228911897988155,-11.61498261551375,1.2394529200171058,1.1387119160081904,-4.946195830137164,-7.394407834408664,1.4855019467209876,5.521175440763468
11,2.856902366087454,5.29121257791867,-7.865180989764952,-7.939177566503076,6.002824602466354,-2.035729290837071,1.2757281738414674,3.606029390208531,2.719001666296238,-7.356588615942319,3.5986446052561254
12,7.782123475416373,6.562169051110429,-6.0430176942399605,-9.090915599544713,6.438613508484389,0.8708483811164949,2.2848417442174043,2.5437925016068577,0.7355362946891482,-5.493560795993195,2.009265397664801
13,-3.827494253049134,-9.698868180586437,3.698591956552084,9.314230111268314,-2.751867490951624,-0.6746755116794012,-1.3619138701684017,-5.516080324040914,0.9260616000450428,-6.4284837051149415,8.102753362494697
14,-4.622056246193236,-7.489258489711015,3.5831565374422367,9.996752513388088,-6.4922575835181595,-1.8567061442436823,-0.19346405004301492,-6.274303869150772,-3.299358268468413,-7.411101005241116,10.763842088709714
15,11.191823981929023,-3.6469041786863334,-3.2484954921533964,1.521649280678989,-6.108479720629885,-3.235827218623286,5.6204658644363,-7.849585073555502,2.031831461226895,9.094935911038824,0.16761498921089402
16,-3.566905056801196,-6.78273707831446,-1.7743632773224935,11.010419468642883,-6.937120082519927,-4.234265816061473,-1.6793486567952258,-4.45906359050924,1.6420263223488782,-4.654397217473553,9.05568330528875
17,-6.475476857483151,-0.6197002089214276,8.035704408401472,2.336093899357934,-10.468961526879582,-2.102935658156377,3.304204540419729,-1.0959992233379348,-9.696563441666852,2.207442955991326,6.965206579508927
18,7.176410244267455,4.918245296661059,-12.415734578080462,-3.521800812576484,1.6721276457435508,-0.33624133248504307,3.0830590800752673,-2.629307861420064,2.7769239928861325,-4.480711329041124,2.9926787569133166
19,7.7420461635506665,7.63631694704109,-6.6600000439700215,-6.3686757569269865,7.738988758607245,-0.9378246385411647,1.0019905418407569,3.278569939989184,-1.4258183487671903,-1.6312228060902658,-0.5048498460540944
20,-5.038643685460418,-2.5801569214585465,6.856461456512186,3.7397003332416032,-10.088113795013712,-0.657504689289882,0.21422553838951197,-4.262406780694562,-5.8122431809623505,5.267866997129093,3.441179320221371
21,-4.881341408799043,3.0752548055218947,9.880758910355231,-8.03406057663097,-5.55692153920184,-10.768894921038699,-5.551290196967131,8.67332527121195,-8.320968105903907,-11.617311465578148,7.116874631629221
22,-7.722937761662999,1.8329530013740165,4.498009490878993,-2.092176175407327,-3.3593990957528845,-10.254134723902629,-4.26435408699975,7.2025846589366385,-11.48540766521145,-4.829728555088845,7.8240381260590945
23,-2.071491446254238,-11.02555919833976,-3.319657857673044,10.318416258662193,-8.37628799908396,-4.25633460396374,-1.5285229140224539,-4.88537647029383,-1.9114640623235761,-8.267198908286048,9.119660280093242
24,6.883324948267857,6.11558944604906,-7.996181168008981,-9.925300571657823,6.078956221410213,-4.001575685146175,1.1630976441776517,4.225995244924906,0.37562581241951953,-6.950827051149768,3.88156618457962
25,-2.5275892391447443,-6.909806033287229,-1.7705790834084212,7.620284603176576,-6.814805242900103,-3.7633425861238363,-1.785410244409345,-4.722100846965405,-0.5760768494231031,-7.8783250553976245,10.545463906382311
26,4.339087337054861,-1.5406689132158198,-2.418243174973925,3.539177588316675,-6.035222729008588,-5.720271127183201,4.955672859386073,-3.988247630290054,5.18868692315039,7.5084620821951,2.069487905959373
27,-7.102910094166572,6.706811488199133,3.894292158882424,-4.658195783725337,-3.4838142955541835,-9.437445149813092,-7.851665769642157,10.097858440590779,-7.142024375650142,-11.27423050319528,8.728023315152216
28,-8.232878963124387,6.590656872524188,4.34172557837914,-6.642656920394576,-2.859319026039932,-6.967822083147437,-4.74892139337558,7.5851787864746445,-8.357458325554772,-10.579603049883605,12.132205792848232
29,-9.492666840785096,-4.024369342503533,5.066149174432992,5.287834190489822,-11.36395194906793,-0.8337247645385678,1.1574001107845717,-3.5014068969381174,-6.364697270445954,-1.9977750100083558,4.917745344425715
30,-5.968079066236954,-5.2628919178050175,-0.6937071258678925,11.611844791016953,-2.8616912714175107,-4.628903135112447,-1.627599428947147,-5.2158759070829674,-3.9671356484400246,-6.977811863180415,4.305554601419334
31,6.315486109727568,5.596765486286016,-11.344188614756419,-7.930112671291318,8.32466631995731,-1.1443633091644043,5.7139559456388875,3.125102911888803,-1.5464029741014267,-4.758759904212866,5.02764732716777
32,-6.059076860268352,0.15963368104591558,7.578332961697052,-1.2253711269307734,-3.0684814440988304,-8.864164362520473,-9.464094586439423,9.061142522075802,-4.268646737187217,-7.7150005080899335,8.75706810265398
33,-5.209740840288408,-4.936491307685519,3.442674220515362,5.6478019553002135,-8.78887957459995,-0.4904001023993355,5.226727789871916,-5.605794011671403,-4.998658756766018,5.689800543461961,5.347050943330283
34,-5.635540546535721,-1.8720885772646914,6.643212183538057,5.639656513289965,-12.419385366728132,-1.52903491001718,2.6252715099784547,-5.001657021843828,-7.870154841123397,2.554027288860114,2.7280070841347586
35,-3.353937608529716,-7.905452397985541,3.657389304531563,11.384763277840918,-5.016206971614989,-5.193195178118881,2.3987642620666243,-5.961159342041817,-2.7992110414601106,-9.33632096106728,11.881250283485514
36,9.134149339931081,-1.9747839025594305,-3.6210650720333653,0.9907434409995308,-4.550854098897618,-3.369295858571188,4.295232875225288,-9.000931228729577,3.7220878549435286,8.225133924653944,2.001764943474173
37,-7.81280866165693,-0.7277289097974586,5.001152553861813,-4.1104324017266975,-2.171745343557395,-8.574342713465246,-3.549268698553507,8.533385369295871,-7.177068584878024,-6.821856442779561,8.18205159986671
38,-6.9286181196461705,5.754847137877446,6.585698830982668,-5.793467774732038,-4.7854837330552895,-12.623075631760331,-7.261965495178161,6.495274941487105,-5.374039416117046,-7.6543269866929,5.310294902070561
39,-6.2611181677864245,-6.109948478939723,6.720610853017336,8.61773417432328,-10.993784513535834,-3.03930683779765,3.669660219268395,-0.3361811388718494,-10.282751694367851,1.901237360507003,0.1668817851742994
40,-2.523681764651315,-2.725949945691992,7.896677444954588,5.474705024837664,-8.998244606152857,2.075940806407376,0.4723188531213913,-0.5323856191530298,-7.983397157572084,-0.3831002823195788,5.460305185156939
41,8.472911711817686,-6.110083864575906,-6.865892863516492,-0.12058369260008028,-10.303868056066506,-3.3344526847088716,5.1794797437999565,-9.632534189040538,3.6296253746394243,10.318290008484343,5.237629168572909
42,-6.853580370718545,0.5668772421099897,3.6103310204948134,-3.591346423286982,-4.404044580026611,-11.312792666792586,-7.778298733426006,6.211710306066751,-4.94689714563637,-9.411899279310264,4.8777098491917545
43,-5.3381676724666125,-8.908572598886064,-1.7122718970860118,13.322818728650306,-9.183225352913052,-3.685454824871507,-4.7418834181519305,-4.28763408603827,-2.8860739866230563,-7.1372940041994966,10.444054366948317
44,10.651783416356519,-0.7162882746235939,-4.020187048502942,0.5679254950331862,-9.240706391136015,-0.3594966289032602,1.2501851287690517,-6.908240005069233,6.305604070950722,9.941217595772263,1.0036688798008924
45,-8.71084570267139,-3.906408618240965,7.510719401495779,4.735978430268387,-5.981283162265472,-1.7770606207509942,4.774337617219877,-3.726621522550929,-5.64938425136126,2.5484352217643265,2.2041353809779443
46,-2.702750772602682,-10.40956984103671,3.505780383901108,9.24722854647846,-7.7023244372067765,-5.588499212723187,-1.7818857393633627,-3.4099034002888367,-2.9089753783517924,-8.938700643223898,9.571242018898973
47,-1.405804323108334,-7.14424856319804,0.5906433863940087,9.16401645167012,-6.728932158181916,-0.4791928230638902,-3.6618817891027224,-4.496733709961785,0.8741293663675487,-5.958941780184819,9.591525774508463
48,9.190077480712722,3.224899403250322,-12.108001505225662,-3.6176534118772485,4.689590974727022,0.6543467712057072,6.554032925991355,5.2426592211181955,-0.38267507524054856,-6.584814830387582,4.53057556030312
49,-5.354744117851692,-4.043644722291909,4.32544997404416,2.7849185804879255,-8.0120186056369,-1.945150416062942,3.6070548691208004,-4.206526434903558,-2.6163081419965692,3.3278652008119796,3.869312785498465
50,-7.857990014711697,-6.205715699663677,6.159231752939367,1.751289606198438,-7.836944930492381,-3.7013542319853405,0.980491124909391,-7.455493993955018,-3.8546264353908315,-1.5302351789190634,0.8955248502995246
51,-6.75610571359518,-5.267635143436921,7.5441257429777995,6.166036921390154,-9.248744543588446,-0.8086138801433078,2.4699667054517724,-3.946008315776173,-6.527751943340154,1.1046860004980341,1.4159107052516315
52,5.068657334073639,5.230059522182256,-11.051060237426942,-6.301310471296466,5.853240603859766,-0.9809290893663168,4.084676441147648,2.0812730670086035,1.53650696209056,-4.911281027768603,-0.4698473706703208
53,6.452910239103484,7.5115076876994324,-5.123348645821532,-6.401814132324002,6.377766803390546,0.8024237858558978,5.546590369797157,3.3977126599226635,0.4706599702396158,-2.731361246245914,1.550764348624602
54,9.516664204173637,-3.2264224165484854,1.6433389281199622,0.6638499492960535,-5.894878175990611,-4.155485695786761,5.062733422159964,-7.812006858468558,3.350056814948434,10.79446695744236,2.1490894669529235
55,-5.039211069341414,-9.111093745541202,2.810011119282987,8.808156633650908,-3.1866263810726183,-1.103879515854221,-0.8842542831233633,-5.977501803940195,-0.9582613377429061,-10.749338724887467,6.14691146811622
56,8.278258012406347,8.382869394374975,-6.575797860496624,-7.4952231622857965,0.06182923502725579,-4.104414084511303,3.5304526772143117,1.6829814423100458,4.300609157234863,-3.757606930300943,-2.994425872765232
