,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0,5.307731038961434,8.371886549845208,-7.939508934532778,2.8494065947330727,-7.751927960856831,-7.585097603080305,-10.83179038475146,-10.597684665961491,-5.945291657552772,1.9262389427267173,-11.951878793305832,-8.65011890085596,-9.23408058478339
1,5.146061144180827,5.033432962493726,-6.819283729981856,2.793859254886039,-6.206664021563748,-4.07010146975261,-9.935520031851032,-6.7188255997453705,-7.056486982541084,5.546431855171454,-3.8934399607105714,-9.223349877895926,-9.277318807195243
2,-8.956322422869745,-2.4054934761846045,-3.165709220630911,-8.053743506756728,6.017963262398216,6.257441549418746,-12.503794092093198,-3.4624020570072758,2.9039544321432578,-0.6298414511003969,1.5900167933709526,6.767990850823254,-5.14900167891999
3,-4.323556057616039,3.0380705437497237,-5.282973024079514,-3.316056797248083,6.321637507934053,5.953702500593398,8.476481572757919,3.9959147418790755,-0.6993469972073227,-9.677745767971953,4.949614499059779,3.2654558389699027,-5.86645361116501
4,-9.173247893629803,0.394381612306987,-7.295590980775395,-7.074510065346133,5.523352597305518,1.1804950042293103,-11.824907324507809,-1.1745069082304802,7.346076544092441,1.2172108625070255,-2.5553539289402516,6.809949031700839,-5.928172848755576
5,-8.571413135654346,-2.599705327476376,-2.887782984557942,-1.4583429323354746,3.3854796317929874,0.6575767074821643,-8.915869855492316,-0.5639075324403706,4.773947795001704,2.4976100982965486,1.3212119193646898,3.8209332098056596,-6.526703468432304
6,4.605735410319903,-1.1865980671094545,-2.1267885092412273,-9.330380031485943,4.477530270328809,6.159655166859272,7.1296951054810975,-1.8215597000973855,5.166962843421439,-7.534384861114497,1.811104215060571,-9.023322643815817,1.4604742949063874
7,-9.052160543424186,-0.5458725624825884,-7.891762839260091,-7.243117691015763,4.170475837691764,1.2325908945840827,-9.314679765431126,-1.5407276558697596,8.326721010422474,0.12195442588333383,0.6352001957454433,3.7144021650159846,-4.747057595435905
8,4.736181331541268,2.2845588599797035,-0.5010181673930861,-5.863701673603161,5.953037217071917,8.536287044713198,3.0991000470106336,-3.0433268924230292,4.976531172915056,-6.886659243279939,0.8489172353981511,-5.506199507498153,3.9079128991398195
9,4.949150161867234,2.4621764120018357,-0.9245580786327725,-10.702623041648764,3.7973823259479538,7.653934781129172,2.7823513833977396,-4.890526732829584,3.7774861962504396,-1.747771906864232,1.6690534785404114,-8.384739027778084,-0.682075487924213
10,3.4771787402071017,2.7360504707305857,-0.9299144681363838,-6.0893149183575215,9.602698408344768,4.085075133087416,3.5679807431307142,-1.4400089377883236,6.90202216819388,-3.2488606655352354,3.685718667540418,-11.891528385250819,0.7395007440188047
11,5.402217933346747,2.8335535953661606,-9.28539465303707,4.450778606235624,-6.919078908574263,-5.361361351695512,-11.755589406499757,-8.88595411729985,-5.456903882489517,6.161564450370164,-5.817916367897683,-8.28617622434705,-9.27219609594071
