,x1,x2,x3,x4
0,5.809414936934097,0.8118958012423041,-5.585068791055383,4.4814474043931565
1,2.4941783990910738,1.7771462160569365,-1.2288961060682695,11.072922656468876
2,10.848808854881494,-1.429071100072803,-0.3406488136850432,1.8150285180133656
3,4.728052315694135,4.383494288279543,5.991317050022287,-7.095364292675794
4,10.046375039206966,4.235564153154349,1.1732535256944576,1.810448218413233
5,11.589531637720908,7.1113480973849565,-1.0052453968796025,2.281181885687224
6,7.488024410340565,1.0192048781638174,-3.313910641282522,3.9031187700324903
7,5.137609851272311,0.35155224617838204,-4.367524912187009,7.005694585946458
8,12.566822034264089,1.5060845309878288,-5.892483433570879,3.2659753132644407
9,7.210609612629794,4.390989225237322,-5.3002335427228955,1.1863508774763512
10,-1.1855538227229117,6.528713610237561,5.405625052554536,-5.1130200707577425
11,15.247605133852339,3.7963747618803194,-3.8051549310028348,4.407475150225187
12,2.281085633853834,-1.3485528305594396,-10.203902990048375,6.551431680088838
13,8.903348122091524,3.904487000410113,-3.361071007550201,1.5726183438165793
14,11.897830061246111,4.176501004876026,-3.446113012030617,3.752535561393122
15,7.706570370743956,-0.9515345634890167,-8.474159329638468,10.195534941168798
16,6.421531749663444,5.483067015189589,-1.8437639000035946,4.746021781770163
17,5.628135920420623,2.569607041025639,-5.492722887985897,11.250893803178272
18,3.9705115031424216,-1.728870675155711,-7.503874331636467,9.612588849064526
19,4.626770053266237,-2.365038124636386,-6.083698571878162,10.422307709227034
20,4.594378993418417,2.3302486698361426,-5.266894396204169,9.498380043999118
21,0.770509282961326,2.022256899277914,3.8533599634606466,-8.267800344611558
22,7.6943770073393125,2.142046278452619,-4.030430643026872,2.6043130516967308
23,0.47407614652343577,5.268071686883185,0.42233203559601096,-9.180596250074434
24,4.581716270958754,-1.3855446385811072,-5.370126275859088,11.303851571101706
25,1.7494961704732979,1.696734289559667,2.3326228068778705,-8.325809437491628
26,10.22229668426585,4.328818179016656,-3.3309238573634494,4.485710604000849
27,8.882155992568958,2.4436996570271807,-6.500289695762487,7.330709765221361
28,10.508671664209526,3.8366673856819262,-7.184117879860632,1.9533275635265324
29,4.622488368153688,3.041109945643932,0.8427443168902445,-2.2057163838989764
30,1.085349405847011,6.278741320865828,-0.39446420961347384,-2.5390128559085756
31,4.146052115737101,2.3115112552918076,-5.32240413525303,8.318405303185262
32,6.854998451826502,3.633178965019929,-4.326080243642933,4.743556661414912
33,7.622300693529917,8.923809753358123,0.34376455645620885,-6.695304787005621
34,7.471944695874255,2.190449224579792,-0.7117738639400608,-3.8379575165226054
35,8.531567990127742,5.162839226187816,0.2541078245156554,-6.678123474680586
36,11.267940523382332,4.883627690406215,1.334453436857884,2.0883400626761723
37,8.995579529531689,3.18435741945076,-3.93243601193633,4.411988217480212
38,9.046422698132673,5.7512823653540766,-6.50215582448298,-0.10616565982484927
39,7.193574377784321,3.764688412964881,-3.0331344192570535,1.7986178878039099
40,9.618081998065897,4.52242534214906,-2.582396805870693,5.1756902814793735
41,1.1851137732078167,2.986383306976099,3.5086030434859015,-3.6085423597884585
42,6.230897587835553,3.9663590539278433,-6.95745224229956,6.1971371744441175
43,9.716647488858747,2.4597555440539027,-0.3036142757895086,4.628052566312502
44,7.45133926263513,4.385354715256125,-2.4245256226213465,1.404233506409351
45,3.386223449802076,8.063890907215143,-0.07496371091112275,-6.8709098390259875
46,3.5814250308835978,2.1289976398206445,-3.6186953534939046,4.6441552780223745
47,5.828957559066724,1.5523959021280835,3.778464053907629,-3.2932055570373446
48,7.847523510306457,-3.6870432139296687,-4.634758879546313,8.744054507015212
49,4.70937736603727,5.597943809495691,1.6262635438011537,-7.709432386476406
50,7.451232510564555,3.4647067971965804,-3.704186323504793,3.6770303390894483
51,9.743827172770576,2.676493888140784,-2.4498915038427858,3.5851669462529694
52,2.7510476023277035,-2.835628238873354,-4.353655619319863,4.490260552442669
53,7.4732435914958435,-1.879754032691173,-3.668559812674674,13.786694564393683
54,2.5592039693325406,2.26045758366262,3.1003313258101457,-8.270088993292141
55,2.7907018682030365,2.930903761595925,-0.5267832046407737,-5.737115375908851
56,6.636200966503413,3.009241906085622,-3.5020666747635065,4.073240314550535
57,7.296567250609427,-2.4416212974114235,-5.780800483692124,9.285914911576937
58,9.735403572743017,3.281566155229149,-4.055849978741654,2.7665287011235717
59,8.010242346448196,4.148602251505063,-8.414446628418037,6.214369325125017
60,9.105391138902617,-0.3618285738399418,-2.4233875593650813,2.044247171624775
61,3.1814776246747845,-1.5847023169178067,-4.946812227234142,9.71481395051844
62,0.5686263973501955,1.7300387006788407,6.480757425100567,-7.3442816492437055
63,8.1651727059456,0.1325480898782489,-6.253746384825597,8.883368221647574
64,4.471236510099779,4.406885688707543,2.742390569650059,-7.592973303149718
65,5.778274430284425,4.287897587568816,2.881314253270025,-5.648757819573788
66,5.604916046429148,-0.35520926507254735,-5.662337725388125,7.329081799738351
67,4.971423786221131,0.5550447394376246,-3.93694032222479,9.74540346678609
68,4.5325122413132,-1.2577255182052716,-3.4996778385069773,6.493767708411889
69,9.641106019672268,4.735083250952041,-3.887975148317747,1.1335631233483814
70,6.1878259950380645,5.181238706387313,2.8749287990212005,-6.370150985850052
71,3.8053896937990284,1.6351333817178701,-6.024660281928313,7.9955077641553425
72,9.795508693801217,5.066074885901417,-0.7831288894033932,1.3073370824147434
73,4.39561942907199,-2.1953661886641647,-5.803909575476212,10.314794300793778
74,3.039745771121734,6.30171646196715,5.495429237279123,-7.692774868332521
75,6.258130445860694,-2.204687560669568,-6.823226543977186,8.512531016663814
76,5.95494381273872,-0.28808396499354855,-7.773141115336916,8.101880732613385
77,6.248275235736064,1.065832472398468,-5.327719411861144,10.127201554571707
78,6.378429599345887,0.4627288221179065,-6.8664407101662945,8.177534327701942
79,4.6571429827962385,3.031431804245434,2.382039897675283,-3.9409115694143244
80,2.5993103725762223,6.996734781622692,1.847104781278512,-6.028628282118612
81,6.820131271194754,4.06434248776974,1.9206832541670968,-5.443900473055235
82,10.01280582262044,-2.31302387544049,-5.322153621188156,3.486128350297519
83,9.943409407573549,0.9460680598419708,-2.9719485386402242,1.2157268281899478
