,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,-12.134202651851396,-9.064098598789231,-7.947658309044117,-8.53287423496379,9.213404630023891,-3.288347302404003,6.323590147719117,-5.405020251984193,-1.0969490062466964
1,5.760622431589184,0.0641521753816261,-0.734417765986465,-8.371519810992764,0.6361826750298323,3.4986328442831636,1.6697055857148144,7.0180802955497,7.015516529411537
2,-13.001568507862395,-8.197558853021105,-4.0658857222301075,-7.809909677457597,6.345205398579586,-1.8338182731811414,5.817024689877356,-3.7455490786018837,2.716790541801452
3,2.498748178512694,11.237725600134846,-1.6216578976034275,2.26161229353404,-3.010628720217463,5.960881379439918,3.2410400946592923,-5.33175567487007,-2.9524912613002705
4,-4.151677977111951,2.218851780356204,3.122135906988463,1.3119466042857093,-4.485723501711878,3.603141947822197,2.903518654574866,13.28276764678187,9.656519336421125
5,6.039192016887738,0.957808615282183,-4.535796806710877,-6.824951535342287,6.263739206728192,-0.9888541430131954,2.8927207308318312,9.298301744684025,8.946657552173686
6,-5.934242839602713,-9.774045321280068,4.658784191194412,-7.327000040468903,-4.308657475443528,-4.600009382882102,2.2316981899749835,2.1301566319053675,-9.755788510818373
7,-4.837732255001313,-8.286803695136056,9.724008174806904,-7.965705947975278,-1.5003559571469602,-3.136006627520845,-0.1694971290949394,-1.290941775404933,-10.167482995504573
8,-7.443152007708855,-7.438237928151219,-10.494628975340037,-8.983211112539575,12.038665540982244,1.4033433756203548,4.665588743380656,-7.936172097647668,-5.427503385998815
9,7.27390602824909,10.130832483553549,5.701460982322853,-3.473153172914915,7.253175017055687,4.707646132289306,6.167075873683951,1.7004330462886648,2.5184316678504386
10,2.3728046924279744,2.3367825060735963,-1.3511804518899213,-11.670173416210172,2.4765733556398986,1.3870914952273066,3.4389473947596536,7.346505767678478,9.74056350481566
11,-9.38435492891183,-10.971595745713632,3.9953820675650817,-5.206061165060193,-7.20353381402138,-6.535772801863725,0.6655290416732955,-3.310313496275477,-7.77269134043874
12,-10.72749855509073,-10.157553553726329,-11.568813574072736,-11.037648794197928,8.011337569099004,-1.220181749525595,3.3827924292456593,-2.7691138527000074,-2.676015440832918
13,-5.384336366054924,-8.576107961682766,7.479100768754286,-3.2087701788356604,-3.6945524797022684,-4.1759354587619715,-1.1013812568957126,0.22999844551770732,-9.340138516246267
14,3.7560160685775315,9.835955917928242,-1.880216575176369,2.6312827147908213,1.2689724000212033,7.463930113205033,4.876057940261174,-3.1661725271361476,-0.24794840668147788
15,-9.087551588506635,-10.324608290378427,-7.0560689499596245,-9.186734860202328,7.587108382635805,-1.4411423041935807,6.464558674950551,-6.524791747402009,-1.573791635167588
16,5.116170138413473,1.195892219860771,-2.7056981908898847,-9.987668769726078,2.1930026567222987,6.244878028891302,2.3463772260912927,3.9624589585500347,9.360068173069735
17,-4.05219627404838,4.99833852149216,2.1476728037943205,-2.6582863044570173,-5.705171939942873,7.541467382236609,2.6727530114563316,8.21899777123499,9.375411555773487
18,2.8411740519079114,3.2273098198994266,-0.9576786064111221,-7.842472531020007,5.948566391994694,3.847730738718817,6.482788762354481,6.907763903826618,9.23214179980338
19,-1.491166349013783,4.410485840856224,-0.995490029294857,0.7528148217947086,-3.512652619841004,-1.1098817622731172,5.334350243638368,7.7754789582472,4.559835077862687
20,3.087126325692154,11.020445502543149,0.09014222258798377,-0.24849885421076345,2.872313844824001,7.793652760964611,8.48021248252433,-1.9612142059673625,-2.265326948441733
21,-8.244951790171557,-11.477244045328327,6.304313190639256,-4.637007135413306,-3.6493077970384324,-5.136270331871907,1.1863232935751475,-0.31458427112725035,-8.330013332281949
22,2.107636005044556,10.731732251259427,-3.6958198723709788,-0.21576305702935505,-0.9005194779300423,6.272045709754779,3.928421621699987,-0.39886665574746827,-1.3546515683503642
23,-2.6186168356838024,-8.04391398532236,3.575078091557712,-5.243655972471006,-6.562766496868134,-7.319550529192693,1.010696337339233,1.8564203906807815,-9.060488099715846
24,10.210436969985524,6.576971506975712,3.9231066472506626,-0.10625697029154257,9.10438168275962,6.495078456809361,8.090231875876935,-2.3526121478684994,2.6961611789753053
25,14.006972441801546,9.582676069433658,7.267531718086243,3.3986232106745833,9.664654086584711,4.177653708134274,9.824320578589147,2.1128261943940263,-0.25542965548742425
26,0.8702517394788608,11.617023771920316,-0.07008843931516062,-0.9085930722443052,0.9505913541487372,7.623127863951811,7.762604139008931,-2.4418759156597227,-4.882092906809631
27,8.14584761654066,10.249731513392998,0.9727260021421147,4.178659316871897,12.268705227459193,6.15846927891807,7.619741878983009,1.2594611138843268,-3.1428729755605085
28,-7.653001040724311,-8.446588274491896,8.896497715280429,-5.740648347306672,-6.052897736679544,-11.071259857749482,-3.226726046880559,-1.2280759018186138,-8.13404755018221
29,-6.352080093541987,-7.945942796192199,6.384881102984276,-8.519376630631731,-4.720338219748375,-10.02000775076164,-0.789729416364511,-1.5862209960818887,-10.469526733755696
30,-3.487708528864391,3.7805542637810374,1.7096412677445005,1.1270556086419565,-5.163645487355087,4.84640305445515,6.07438997888098,10.018826675266943,6.951916805790317
31,-2.2468686776405145,5.136288414178876,1.6722656690284232,3.245173234359957,-4.675637998436107,3.481438507202535,8.577364923759895,13.531966015412706,10.677366840371363
32,-2.7118836799172383,6.401431820324543,1.4512220646824763,-0.12284600874374624,-4.285879991660618,5.624006365362462,7.764216816797463,9.850061627209504,8.743122608237384
33,4.337020442622336,10.464048578403634,0.4377161718304958,2.8962581019966493,-2.5058059723329693,7.84402497222068,4.028366545494024,-3.7121274188640934,-6.267103433767337
34,-1.6536287620567593,-1.6394116990850263,1.1983723673440791,0.12021108875567228,-4.098310373581541,6.281415188326309,7.660505920437732,9.283922101307372,8.042736833453583
35,5.548968425733477,3.2605864861483775,-1.219444354291758,-7.243993800340747,4.037190061429958,3.203202886511082,3.2056648281569156,5.199997078772297,3.59029503367929
36,-9.625458350210007,-12.629219905814633,-10.820782961406902,-7.151012058555558,12.109347294790258,-0.6332287123166944,7.3058795983621785,-6.87340110150012,-0.39645549321877427
37,-8.524867692273592,-5.456064840814121,-7.941017947164179,-7.160927817022509,9.006509587905484,-3.226066874369672,7.391980082884514,-1.3033922237874283,-1.732558700640977
38,10.447266472986833,9.555185340927101,5.713261682765777,2.056220224908367,8.411426953939172,6.95787765328723,6.627783196906569,0.8963768587324286,1.2969681438350802
39,-6.443828072626686,-8.95169568220193,5.901259481912472,-3.219459576449021,-4.294804216599842,-7.608220180953933,0.7968364149563112,1.312261074954094,-7.924953962445285
40,-13.746040010413758,-6.17927597839809,-8.370507395748596,-7.444801935752518,12.927453638946938,-3.9667719473607623,6.519298394020694,-5.753042623940968,-0.3543687881149076
41,10.928335936261451,8.685951078417292,3.306004807045953,2.4599451170296085,11.38924004473333,6.566718756094394,9.160670147838431,0.15916011990932274,2.2941940110407066
42,0.4127026673724068,10.013370874471146,-1.7196050750528393,2.36801980154699,1.7740810255857116,3.2341703027375153,9.000446357586918,-5.237875452051903,-4.190707450197569
43,4.088337276411426,0.36824020206677077,-1.9441957285339386,-9.336562145191143,1.2191998219057045,1.8333559401835093,5.38397764157981,5.429179428134043,6.791216490510857
44,6.264645781530687,0.8316126185778159,-0.3265294564270329,-10.119672241499153,2.517374032708262,-0.8011708174118612,5.004460043249877,7.230035656967313,10.411789947525609
45,2.7968827497565454,0.1202399900497586,-2.7330528088094974,-9.500031675771558,4.836434730979713,0.07453063723484954,4.171688174937311,9.657058404276658,8.439938505744852
46,-2.9470297676648043,-7.39506448278869,11.422767596775302,-6.545299303500503,-0.3944892230124655,-4.7580290540302,0.7852765107558766,-5.114331445112794,-8.742411120861487
47,-10.201373450086011,-8.734151577439597,-8.735246181425522,-9.858156246947175,9.531698321559254,0.2721718295204478,5.875976067009074,-2.6613357241493825,-1.723784309366201
48,-5.198344684202861,4.862757049822571,3.63988574040518,0.0818147569282933,-1.256870528143112,5.194267308630925,3.1818625969676955,9.910116255089559,7.930224592834566
49,2.3647699109088407,-2.057916904415854,-1.5620184625909985,-7.0678974532217875,6.418830266451684,2.080188126445143,1.9157740783318187,9.5390536676693,6.205541973219445
50,11.457503132344591,8.249804014751813,2.2679555886810845,5.744257832505224,7.905796251160706,3.034070951938083,6.693517787643124,3.9944973774660744,0.7359568477327583
51,-6.741796569901872,-7.163384718561931,6.092880138338683,-8.021496337791541,-3.799909503390367,-9.957571670924192,0.9636299714428855,1.2468604030163388,-10.353607584663141
52,-8.51218610740152,-5.9524476167837825,6.282839956783298,-5.0519058979685685,-4.280507329567925,-8.66912042885392,2.2898985308265694,-0.4423060432630267,-8.673536459886186
53,-10.11136935501828,-12.268585163550242,-7.276470782251382,-5.529690098549066,7.603620838222988,-7.246208910612431,1.977190926046911,-4.36160438118941,-2.5656113132734975
54,2.2242065346594386,6.775139554689876,-0.100847634837117,-0.9742125879124661,-2.538022187621341,8.5049843553256,7.942419421083337,-5.860095155542539,0.5816192314676676
55,1.449858011487175,11.286299076857611,-1.2247581245897967,-1.321667040462422,-1.2849661643150048,3.5732849878076833,8.17583008116065,-5.474336088640822,-5.183495731182174
56,-0.6286636383746673,0.44323072660255125,6.274016321938085,-2.147729259799954,-5.502383393608637,4.132189213678648,7.2559063010290075,10.385024622012406,5.903957304167721
57,9.12217850942673,13.462468917853084,2.733689283675571,3.8113912318318515,4.41998735694812,0.9616176160429357,6.743066593803918,-1.513894557686648,0.31752283438543927
58,-2.051701447108128,-6.218398739211804,7.6489865093596245,-6.936503033227024,-1.793363285912234,-4.54993501435114,1.6695898405173253,2.066270409456885,-7.118352186976449
59,-7.865523485806429,-4.856410245624665,-10.831183710215782,-7.142940942393491,6.493796788575976,-0.5502423763506795,4.473363825777991,-4.107243339905185,-4.588928757185522
60,4.087858622061403,3.652021174171379,-1.8692283298127155,-8.479996112393989,-0.09677739731147961,-0.20597968878038042,8.043928546050482,9.827202091072785,7.682372560330048
61,6.444215226679168,5.3466565378553685,-1.113764941751299,-9.431387371508226,4.000909630475649,-0.6519873080994065,2.8661828352737135,8.267292901687695,9.812471724859835
62,6.542827943150645,10.637732513827615,5.629536520743964,0.449128240713917,5.105755433565475,8.412361586485474,6.89434835137928,-2.1490021233223606,-0.12090199267319668
63,6.557688896800981,1.9651478222728471,-3.2985938653022857,-7.663708722062864,1.8092440419675329,0.318799283804428,1.6564164076261743,7.973770200291875,10.470491293404038
64,-10.469782110301093,-7.056105881826621,3.228210757700852,-0.3793611884820631,-0.8745886416341091,-7.660368137148668,3.349042791231757,0.7589964406170642,-12.861246513101717
65,7.943991790663023,2.8497821106926384,-2.44429639296441,-9.523363475604448,3.6248985821411788,-1.2700945177275553,5.288530799580252,8.700091666972487,7.235475381448215
66,-4.980129746976226,8.896383724641966,4.765278163360996,1.659806771902059,-3.425991083593025,5.979019410251269,6.9153534603848446,11.235813861205406,9.625670323679572
67,-3.185447774975039,-3.9309263165694945,8.556283521491064,-9.07833401478964,-3.0319276117458016,-7.044219940274878,3.062701891143633,-1.2411119845885343,-5.477572560866938
