,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,0.6133105623140442,8.38037529745145,-5.5977395404385275,-1.7201315365897887,-2.991816095289938,-3.058301582316672,-4.557547842278966,6.706480722232416,-5.745060598731359,0.6711967619727529,10.266391959256259,-5.40773170211022
1,0.09200143490407076,4.212419765842286,-3.688063410120547,-4.137946875264769,-6.8923432124255015,-3.1901058865508385,-11.945937138780415,-3.142016397121757,-6.422427005329175,5.5958839711737065,4.84736471169334,12.720974621595339
2,-6.235329886540919,-0.14098118089692302,2.7915084733358517,0.6377004567853821,3.4271711426561664,7.7605579600610355,-7.01332637116481,-1.6669776418965534,3.445232069337548,8.98402038750664,-6.031765382782028,4.927956697710574
3,0.833096267680199,8.037390426582961,-5.966924761803999,-1.9386475229172107,-3.4566754600696226,-6.191867620483822,-1.641321106687786,8.875702119181856,-5.549129655200177,-1.2647716053259426,9.251902553655711,-4.214954888390858
4,-10.314866152790911,5.260996744611433,-5.5418730630714155,-6.610612749726052,-0.8815845842526151,1.3900165072450077,-9.161899663797394,-10.413239529902796,-7.3369147927689555,-5.3983937673597975,-4.464356947137847,3.3871242588884813
5,-2.4147470392033545,4.302335748961406,-5.171465183079996,0.4248735459017987,-0.9696307016908041,-3.323032432396826,-9.226938807420668,-4.856265404793611,2.399388457164833,6.448504773649521,3.270615830478702,8.742009588164041
6,-7.2626857202777835,1.4844435397972768,-2.172438619375279,4.620075364503151e-06,-3.4518342067759953,-1.3038526140016726,-7.025257262406987,-3.0996863966545893,-5.581100085735921,3.0996153489409872,6.82889064547126,12.27116009741506
7,-5.738182496899682,0.41470335092379207,3.538552118001987,3.1308860690868547,4.515887478327354,7.2566615254507045,-7.484506222971597,-2.0621385618740904,6.80981155789094,0.7423154335926618,-3.9732893652777643,8.895968847723328
8,0.629901572224953,-3.380336546015398,-11.715723223136536,5.1209050381133565,-0.872511305664573,8.203360330412254,-4.501116553865106,-0.07022549349616963,6.837484620306267,10.025557860537592,-8.68811730594308,6.691942676642281
9,-8.535236582586393,2.8878012724298614,7.647823967480698,1.2113044392322334,-7.6478316304587555,-5.03908536211873,5.391932232444756,-8.02388794738094,-6.759193742524886,-11.752073449960577,0.597603716706974,-0.8873597314387096
10,1.9826506121153074,1.5446725957217524,-4.838725442469885,0.28881930420668345,-3.279501068546929,0.26157625375272486,-6.136538092394784,-3.857318810715799,-6.022685220021994,4.958692614010182,2.2459596042179784,9.868961329456942
11,-6.342188639385525,1.8439624318889019,3.6130321716775664,3.3538638778966945,0.012891173312211901,3.52843796230315,-8.025563492252239,-4.695972430438782,6.304342797116559,1.3440123226539429,-6.703938185491792,6.958582160692323
12,-5.219090651589267,3.704910123501997,2.2197002410606705,3.9734493351941724,4.777794709503841,9.389755048215465,-9.190941263065938,-0.7684414747266866,7.953556112494445,3.6173971954962703,-7.171711456949203,1.7687042990573554
13,-2.6021333682820997,-4.809527761751569,-11.187942200983557,5.9347690381474605,-1.9556579609003313,8.468709146911404,-7.836747333822033,-2.5915139792092003,6.748470888747498,7.190762221925752,-10.45864519327131,6.658759727730535
14,-4.2957638512195375,-5.46710154384625,-10.605487467434694,6.64899398036906,1.707037172950107,8.199675937946225,-0.4171755894594371,1.2838837810484118,5.914521583746108,8.973350978939484,-6.4842975970063765,6.789356389465811
15,-8.666874504852753,9.05889884156368,-4.445148313397971,-7.699189445525984,-0.3162935277114302,-1.17619312742492,-9.153593566450397,-6.5164527109327635,-6.750654196974818,-4.140212223856474,-4.381063201882382,9.463909563590605
16,1.1856948021789075,1.1232530898371538,-4.462720618026309,-2.0226786728075705,-6.9961115753648,-5.1079607583009885,-11.63603626138615,-6.735763776721046,-0.28636406892385646,5.434818267049786,5.589450128789686,10.436477296552546
17,-11.548484226339438,6.023090748569371,-2.0431829634153162,-9.288169498437641,2.2793169206604267,2.8281453202608295,-11.157732141754193,-8.10115691585358,-6.732689185645588,-2.5941247539967387,-4.973057991112995,5.658472652277321
18,-11.437648368625855,10.144762658246764,-4.6489891202446145,-9.650253699813542,1.013606992359462,-0.22777451246329972,-8.827709074061882,-8.03222064131258,-8.124685975495304,-2.5989045278075533,-4.808145331714287,6.298238449933201
19,-13.365208895123612,-0.029474630124492918,10.007064254898307,-1.3925944924751263,-10.139569752445981,-0.806594274012614,4.1619324849004675,-0.6219939003009882,-3.9360234530217184,-8.67156155752361,1.2956888106800641,-3.085038409016186
20,-8.484696472363385,-3.496271269191835,10.005958032221342,2.3462235703445025,-8.200381929408644,-3.106414025298111,5.795792265748072,-5.974857998965499,-8.549630750185553,-9.732274524097738,-0.31206881545935805,-3.953992041260181
21,-8.704471142139607,0.4830443595663525,3.21709739358168,5.479536587637836,2.4588578460594746,7.382690828109542,-6.082621420971766,-3.5904366519065123,6.044233195634488,7.105166631339468,-5.786280130142137,4.499359477271482
22,-5.839483371094909,0.21710182458646632,5.7615427389659315,7.077661810749276,-10.316091864863486,-1.9861047337956743,2.312018165276316,-3.384524152515544,-6.480681980229941,-8.119360534775838,0.9458382489463859,-0.8113785410037742
23,-9.686965109498477,0.10102230860821942,6.507208441254784,3.2922991434469493,-8.274017502476958,-4.4654124998833655,5.701088323910987,-4.937546806294996,-5.4242930683626795,-5.9660887354311125,2.6186129674514342,-3.86575462888303
24,-8.269343072473065,-0.8707241805553867,5.696242464165569,5.8364473146250475,1.7340773095142539,6.548824414967546,-7.64109168282647,-2.8502832476688686,9.488439486378198,5.687415978138304,-2.887656527836514,10.339630386921344
25,-5.5784783954342,-4.580186537541239,-7.679093050512694,9.190066491833557,2.1008695094594647,5.856975365176882,-4.139625623082828,-1.9533696735512156,8.545189152762214,10.79600954460264,-10.187479163589739,2.71517908394463
26,-1.8959509518219884,9.007499497146593,-11.075675394121323,1.410567736188318,-2.980745520015322,-3.330244960798013,0.5072021104871407,9.199199586052032,-5.305519862828448,3.267037191966187,7.380677781025465,-2.519405409851003
27,-9.764044607156894,8.969050551772149,-5.7839780944110135,-6.578482941798528,2.049850493661509,1.6717301341359014,-7.929882367391962,-5.338705450421977,-6.291040010088205,-4.852607931903741,-0.5461031297368404,4.36980126663312
28,-7.934828115418465,-0.194327938880682,0.4949434487392488,7.179236765521235,5.174439994802395,9.276876682553777,-4.886437160842404,-2.2272502250362605,8.613608666306028,3.898160102769296,-6.067302296072711,5.881538947050844
29,-4.860492427425466,0.858127992995056,1.9312173132159998,1.924808213810264,-1.3188106757711084,7.047679143041028,-10.087259980302274,-6.066088564227853,4.44364189886613,3.146353758253193,-7.576530782616991,8.347628361998446
30,0.47197235924190417,6.927937508841028,-8.579896143410124,3.4053051896254236,-2.978064625135901,-1.4356372098325507,-4.179703959574324,8.54205210234127,-6.8794118327041875,0.057485341592533545,4.687920872016742,-5.081127807546164
31,-2.5792620666132278,11.78862666323934,-8.331792498977004,3.1659965925383005,-5.690001113102242,-1.3272609581948522,-0.7869273359619571,7.20780336728712,-3.990607910645724,3.938335488964815,11.111855397102667,-5.881348376073556
32,-3.5631168931564945,11.142916014328707,-8.133062009505599,-0.7099443856231042,-5.36584170056752,-2.7294009618983877,-1.0701230021731085,6.501429148697449,-4.8760850140499405,1.9960674815620196,5.277454026408319,-8.599330115219926
33,-8.1827595586338,7.358093918989811,-4.260680665913504,-6.805307444219404,-1.2071239293944636,3.089340655052948,-7.820078019199722,-7.767468433121974,-10.904452620702205,-3.5773726648374233,-2.8757017581970703,5.532384291618893
34,-5.97099544083722,-4.682948581421938,-6.971626834264714,5.834442802443945,2.5459851704743306,4.776794847821278,-4.0276697044754135,1.4981694782832238,5.641042018817729,5.768567274880327,-6.159274398496754,4.814601485368565
35,-1.6567425398159163,-6.426125702565725,-11.048134215962225,10.815702634991052,5.212093500470742,7.33311963161119,-4.865706576999676,-0.26601947961675165,7.471622366755799,8.308708331068079,-7.752381590711108,5.653438362440831
36,0.0244442238185143,-2.3875988893161435,-4.815197715818256,10.467173500281088,4.924779273809149,4.2967966093219925,-4.587387625433461,2.3875268959181226,9.163531150440637,10.429725856826739,-7.775167116561089,3.6284203079892694
37,-11.640876028104518,-2.525387356821349,7.887655910184314,3.4608058426830377,-9.005637728064345,-3.4807537906475887,8.246457025469626,-6.726212270609075,-6.003427010305346,-8.883554675367588,1.7577483301242602,-1.3367377153156927
38,-10.436678867624464,11.301612175608795,-3.3039473865810782,-8.796992753693889,1.1716141044801145,3.6897600378782727,-9.559428873820366,-8.778204858170758,-8.283421144786512,-2.954479706232611,-3.369337246882004,5.068394837235018
39,-1.1224198863022257,-5.781219481193238,-9.589173951798422,9.768815480951577,4.258284024622416,6.34593883820786,-5.405531379529457,-4.266204364016803,10.156613713081772,5.990262855999404,-10.302584650956994,5.853819251318679
40,-9.064499617996027,-0.8419394572782828,4.163445558218836,5.381078688957363,1.4284206086984725,4.630183052496298,-8.323225591979126,-2.4653015903739277,7.191957829809685,6.444943905965746,-7.127182921268871,5.751725341164655
41,-9.231714596988038,11.369633619598783,-1.899898761113928,-8.225108951313434,-1.2185258264292296,0.4916813441752784,-9.509103997894682,-6.508799293218251,-9.769462851456518,-3.845175794123619,-6.353982887305528,5.021835444078399
