,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0,-6.776811187463827,-7.663741469298094,-1.937139317259612,5.619534834125871,1.9572116477875603,4.065625070587075,-0.5050445684516243,6.784832945452683,-10.514162474708138,-3.780632812348946,7.805880548811823,-1.560728013242908,-3.9633527270485027,-6.656144924597525,-2.873711762572407
1,-0.5910857006968142,8.237555383743237,3.693421637958983,-10.431474569930089,-0.3966668049543096,9.181452170655238,9.057533552355231,3.090577682673538,0.3000642101996399,-8.716876792926266,0.05689164771565247,-0.532461431151489,-4.362456807404023,9.142519155379349,-1.979015123837605
2,1.2315328530219882,-11.428369284064743,4.311637815539027,-5.496240532892639,2.297574778884661,8.175035909169873,4.045664711391792,-9.307296085631744,-0.48319665948763335,-3.3116435372934485,-8.442871520240784,-8.590588025361582,3.1470260877874243,-2.639427974813932,2.264783077815324
3,-3.4505085565521467,-3.6937264443883815,-2.7905340219085386,0.053492368930007306,-1.6986255648976694,7.694595673596832,-3.8039878100017797,9.843115150504516,-3.609249058565278,-8.282602627471768,5.401968998904585,0.2444234831302221,2.8217515883508977,-5.644745438371576,-3.1935283042672307
4,3.368959815156502,-8.293088719948106,4.816668184083536,-4.750761271807604,-3.9954330910707103,8.282782016922747,6.214603835059083,-3.0756044672459852,1.194045940013577,-9.231289619052484,-7.8062417143074025,-7.038901559564264,2.527121596723424,-2.2048823154790034,-0.1777682202488755
5,-0.8180727625082329,-8.60608154703669,1.6224507066466116,-7.28451359689469,4.228763903614075,7.842585381937069,7.642872219668323,-5.745511909746203,-3.494759439841927,-6.007620877652056,-8.342278010251887,-8.020222578776533,-0.4668938824484077,-6.302923638125039,5.110950206961819
6,-6.392977096635057,-4.594641995171555,-4.318249421752515,5.295771796039667,-2.646878421952721,4.20660677499581,-1.4367896686545554,7.924509276002114,-8.738019194338703,-8.974244991107883,8.04739698125535,-0.2559528600439225,-4.301442067823725,-4.935258075681804,-1.5538419033803175
7,-4.97839866634054,-5.483120930054504,-2.0582625616401966,7.304783583485506,2.695840049308155,6.397822305751962,-1.6295456346009307,9.204433742652698,-7.790736330187193,-4.523869158080307,9.361392808881286,-1.6982479181852645,-1.5949295965226569,-6.008676699209874,1.6325283487116353
8,2.0288466619583794,-7.86094122211398,-0.6487043096306202,-9.088342294105777,0.22482482056747788,9.4168157898463,8.644030513981644,-1.963299412682559,0.8406279375331382,-3.6813619261650543,-10.055141668591984,-7.632037123127599,0.11992991026756616,-4.645836251767137,-0.003121664067556207
9,-4.589176545849319,-6.895070353775903,-5.576583961931246,3.2407246648016383,1.3593683298846817,7.695887369893867,0.6519077683598695,10.912260426940097,-6.1755272593202095,-8.345889928157609,8.424109708002531,2.028907901026722,0.5445198917834095,-4.265198604734364,-1.330377075339463
10,-4.301165480463696,-3.4379112788401427,-1.0633418104838985,5.158327853269663,3.24302481411361,6.89047124620051,-0.6092227533036887,10.9511885445418,-8.276800424956068,-7.372970268069761,4.5849179862127105,-4.652560046481238,-0.7419585198508415,-6.288778885702273,-0.9434558880521737
11,-0.1419269164505308,9.425585163512363,6.385980374452173,-7.955405708578865,-0.6219303584966978,2.8608420819116804,4.94013270868356,2.629562843884089,-1.7951612549831677,-8.830700751380313,2.2909618173293036,-0.9807331365705412,-4.9586753448715095,6.656010028363314,-4.318223141988378
12,-3.869274454015549,9.238354043237724,1.7179339458818954,-9.750782331238623,-2.0842525105825565,2.372706491811204,3.0541436505656145,4.821822745086545,-0.9177354947949712,-2.1523230681310537,4.78918851053533,1.8940635388230769,-6.3485033057766245,6.3903011897697315,-3.265869740967675
13,-9.143746660279469,-5.054804286255756,-1.5071819008221414,3.6905827367957063,-1.8010334508236334,4.222609350693779,-1.6828635066844133,9.840763005880007,-8.261521954514528,-1.6587641868404246,10.511078492972564,-1.2496412325931696,1.1998296020020431,-2.9893942500336204,-2.456472417567756
14,1.8977615129294878,-3.5527221955386876,3.7312674721217456,-7.513233020946908,2.769152914300963,9.383056735887456,9.076463978194438,-7.964982228066946,1.7591662045102674,-4.968355001639565,-13.262607276291149,-9.897281230799315,0.4599738486580826,-2.0581426514729335,3.5412480099809907
15,0.42169255345053624,-5.123145398114394,4.0530729075286445,-6.73979153085307,2.7112490594355436,10.029388571275462,6.170117423060622,-7.256457616571538,-0.1382604154973694,-9.471393626829041,-10.372917892504017,-7.616597409399797,0.1492176652535382,-1.3164044663086767,4.528180567003239
16,-3.749879303539335,-8.072913169702248,-2.2585113587096552,4.620563818920053,1.1985470747216385,6.8277907265841,-0.5293437452454952,12.28913637422336,-9.577558703470961,-7.877916582852674,6.936792917314055,-0.7202757159165111,-2.3394296585097516,-2.99600807587205,-0.031097734985679804
17,-0.7294524311780411,10.918758391027788,4.097083314128148,-8.68782491531261,1.7137165207116904,5.101133575854113,4.778946549468781,4.173063190611773,2.5051798264133445,-8.573677888876766,0.22143872546613785,-3.3454850367175015,-9.108013329448495,8.567121555131692,-0.5692242824661444
18,4.293639124892966,-5.503180036197501,7.836733621428283,-11.099378880479842,2.958757202102582,9.017664722876123,7.451753769003756,-6.307700240871505,2.31320565884375,-5.133389366618861,-11.297635187161548,-7.26699799083237,-2.731117422158663,-0.31792046452083156,3.2931847180118576
19,3.468492047399564,-3.691101781977376,6.674005058641292,-8.703238700291546,-2.099875696912135,10.286632747917533,7.477236778490662,-2.0018413323845974,1.1458842012697301,-5.809927130323494,-14.749384331010594,-11.337728818012435,1.5858162707525647,-2.8211333962004432,1.2192035202431355
20,-6.54954226529435,-4.965157287540612,-4.480513895597689,1.66291640875508,1.0565178893554097,6.405787219676585,1.356304517749014,10.911369298228006,-6.947080999812165,-7.37275471010393,5.5735124789524715,-4.500832258007282,-2.574660944453008,-7.341590637583765,-1.0663146598157485
21,0.08348847324423692,-5.863414709771891,2.5545308884128852,-6.904918975552307,3.3333192815459025,10.496919686986674,6.252347191640968,-3.286782079906257,1.4579285460175813,-8.044085930772882,-9.849171060802723,-7.421933115896256,0.4138396433985151,-3.8367153653674615,4.696503435167577
22,2.4435889390780634,8.158811652289618,1.2439207059780801,-9.672809985828783,0.7907876104637359,5.745363936799446,5.227841863555457,4.457806099508244,0.8946541237741203,-9.837913055549562,4.214880458423388,-1.9337056395606145,-6.3523008481806285,6.356973851956377,-1.5873050397245625
23,-4.808479549035957,-5.557768182573999,-3.310948566887617,5.900283620574859,0.4978690649051051,3.6109691049067685,-3.278204114623239,7.458854910284924,-8.576521210353382,-4.598551675633664,4.837687629091999,0.6057746766305927,-1.808294627939532,-8.015506611381635,0.6983905071284311
24,-4.404275582499844,-8.691050782645839,-6.431916788393023,3.2743326633721654,-4.525112819939277,2.6330486625090375,-2.36134079441999,11.192161703199544,-6.915931924256398,-7.379716206261982,7.457490479486874,-0.5621244235206897,0.6468150091310807,-6.133651526481058,-4.273041946337951
25,1.7159866006541171,-2.110458734591229,3.2403527910467744,-2.442045065467628,2.661204408016526,10.530433873785913,5.9873993435582396,-4.828619418877551,-2.1021724178045815,-5.519508452216553,-10.673404641487357,-8.693075890114397,-1.2838883709329072,-3.9400043075576643,3.441338726817744
26,-6.115624207264124,-4.081254415935111,-6.77222312465179,5.854889100686693,-0.07895921075740103,5.967596421458834,-4.331744636577127,7.2607781866313985,-4.740468336254368,-5.059062734159241,9.655792597713628,-2.172228360197986,-2.796271137155597,-6.970894416461513,-2.960477799615929
27,-7.402380568363249,-6.658509499595737,-3.6533471541537357,-1.2429102091745845,0.530912653624726,3.9987225158441553,-1.063176737143304,11.319043098017708,-6.5774611532376115,-7.858269349063586,7.700268146480773,-2.179321792112858,1.4405339158598482,-5.714232541015565,-0.7101950394046321
28,-8.17873094108031,-7.04565504168421,-3.5216387760397776,5.74018993839335,-3.7995840778232184,6.097580075753934,-2.1725206970508886,10.109404044280534,-8.489263724518961,-3.5516849194533746,6.740761042423874,-1.2402071864973285,-2.469378973525835,-6.19938432796474,-0.7421632098815929
29,-4.683255259909444,-4.058946610253814,-5.357663089842517,3.096471522566171,2.8822190242952486,7.088203264319489,-2.062987737207585,10.713341021358257,-7.408631491903893,-4.862365164518598,5.998041924616209,2.0448910617031864,-2.7205137366580088,-4.193595834982189,-3.8408553373365244
30,-4.361260023289252,-7.148455656689555,-9.421168034357112,6.487432703305759,0.12715878936025402,6.980726639865567,-0.6180937440570282,10.32906990937863,-5.030769411348174,-6.256347678202636,10.083952605677954,-3.417485862180016,-2.1300612938217447,-5.641044825461604,-1.8145335770034712
31,0.5444208458905196,-6.468297793241353,5.444472484065611,-4.569146597772232,1.2861952863786517,9.534646508978982,7.784295644672307,-7.180264294110154,0.67115752480242,-6.689733560110989,-10.434837775011728,-4.0123468402793705,0.07108392297354182,-2.1091848450906427,3.826328013291552
32,-2.7197504389049083,7.8969671703560325,2.2781496842248306,-8.429471447627837,-0.9686115438261815,8.46366758221708,6.726984933767582,8.334562985574902,2.0746217986760183,-7.8074165681136485,2.6638860094048487,-1.5514819406296396,-8.38327873491073,6.039810895306371,0.37300329875830396
33,-1.232237596449311,7.872496568919837,1.2910789025420555,-8.070378953742383,-4.996407430022229,8.687462723338,6.730788447611934,5.032495343097973,1.925761024668381,-6.313514807184248,3.063198073780446,-3.207231335755742,-9.083675599297836,8.752452994619748,2.1941948677070213
34,1.1723285400147043,-7.718015620399751,6.741255836968252,-6.260650888020247,2.7827806837601305,6.028397468323277,8.033484831011538,-4.104262195684748,-1.0052376744750613,-7.41447550251982,-8.95484945013743,-10.140157976092866,3.1215440227995774,-1.8167357007531402,3.8336993466674425
35,-3.8211380652197784,7.165861896899001,7.134054862701046,-10.61627248118067,-1.4239002065686357,7.23986081534255,1.001135586993935,4.515538204946963,0.15558903255013745,-6.922170910464628,0.3659508664954818,0.24358385611202138,-10.288869424828896,6.6454891562105995,-4.642078584747441
36,0.37968610133150205,9.456214743254524,4.854825955373376,-7.493161943924614,-2.269997411998072,1.2042881112745354,7.06796053502711,2.7581698951967644,3.3254361282734135,-7.647196813625426,-0.7388320178812031,0.321848945963217,-8.527518858744008,8.899563364147978,-0.4608250573645323
37,0.20538463356963144,-5.724286154902247,1.6140873736278043,-5.525670296606448,2.3083468791127126,10.834869315071902,8.834394741950433,-4.3706558801073925,1.6097942233614901,-7.93562451383062,-10.130648872139426,-9.817475385935495,1.8968245543186222,-3.9371830682717404,1.2007258852378984
