,x1,x2,x3,x4,x5,x6,x7
0,0.5486228869609061,-1.9109476582499059,-11.901291821121772,-7.025474604199013,-0.07043138875424404,-10.04791502149936,5.8722049445323385
1,-6.924305763796751,-2.5648289723601847,0.36180477217349116,-5.90348395726228,-10.632754692710616,-4.675623044011506,10.945084202246932
2,1.382130348076429,-2.710636367196123,-9.077440734858355,-8.959649997104231,3.5345101136156374,-11.255705778069391,5.180215542253295
3,-12.704677481773627,-4.0058105920541,-2.562206952584874,-1.9436056225544716,-3.9887972023675196,-5.425961231603536,5.346950681058321
4,6.208398153022838,-9.952098872439368,12.920058615322706,4.041721850356648,0.06401961406142442,-4.424441401200809,-9.213992399744923
5,7.203248787379002,-8.33571599129489,10.47606604361415,-0.9946560421511144,-1.6714126773520022,-2.629867156387284,-10.5122306970969
6,0.4497419935197254,0.6797539620017887,-6.593076109288272,-9.087810816728858,2.4127062975512246,-5.674237725568712,4.873741679044066
7,5.571641349094435,-7.225847468309621,8.518585254098946,-0.2976131255560156,-2.676337085685711,-6.335247450459784,-7.479401528742429
8,-2.6850870416463373,-0.02139913965709328,-6.95065130907846,-9.925172099908297,-0.46235352935153173,-9.172666767215187,6.337602399626383
9,-9.763593479321946,-2.7182664893005506,-0.2540449569168224,-3.2927088014636055,-6.6348528757696075,-8.559695397870444,3.962657465821663
10,6.876697840973048,-10.74126255538987,10.555881548613737,-0.4826595542548511,-2.4987347295894446,1.2148335988956305,-8.559820150157584
11,-1.6538839012262654,-2.4362985717867236,-8.414162214526025,3.320198549944424,-4.707519319732778,-5.773127967167355,-3.935422747840082
12,6.6549440953763614,-8.315811748439035,12.862919155637329,0.49384476852190257,-0.9788153514117085,-3.8452008824085118,-9.55817401813562
13,-0.13122826986807423,-0.8780543328285089,-10.33908172002807,3.4007432327662688,-5.29748258619506,-6.780179956854529,-2.401198094857095
14,-2.6015292841102227,0.14290712200848543,-13.885668526664139,-0.167739107795009,-4.763268822335553,-6.602396982868467,-0.48816213355511184
15,-10.80875211257503,0.8499435187482094,-0.36107744467835406,-0.9335790924744856,-9.457229436197506,-4.185622828799836,7.855501551930047
16,7.189064929776516,-7.962024860227731,9.665949031705223,-1.4688869637083104,-3.6520311960198506,-5.847691724511688,-6.128980181492848
17,1.0205723673775757,0.47648414189534205,-5.751991357206824,-11.34936748562417,2.2374162848542114,-9.509299448006216,6.167721181755002
18,-0.08310078747410865,-1.3813636988839448,-4.722727970574617,-6.17868972635295,2.6367510774362235,-10.698863296858388,4.9785517253379
19,-3.742870666197266,-0.6327616342475919,-9.359443278318977,1.241623853133064,-5.981538090582915,-8.046546807985877,0.6846570171291305
20,-10.620757532356441,-1.875410595229477,0.637677257391182,2.9948706463967634,-7.527006033984884,-6.1370325400290495,5.709502362486867
21,-1.6389508095988945,1.4720747093718973,-7.09237395255965,-13.124939431830459,6.189544892736809,-8.400677059436875,6.046905451811712
22,-6.031110930226249,1.576829207157596,-8.097892036162596,4.626602174968335,-3.338822440718761,-2.857794842989259,0.1624686530123033
23,-11.25771934721003,-1.7610047335614873,3.8487911924020057,-2.8280153026778008,-6.937301383830331,-6.198985683729844,8.028586648849627
24,2.4875976945487004,-6.859903283808218,6.4513181649415765,-2.7118133401100146,-0.03883780304238016,-4.140878332982322,-10.681421770866681
25,5.358732996162635,-5.755731519979225,7.188138285111313,1.3172462139530987,-2.3361567361601714,-1.8761500687039514,-9.176201957620075
26,-10.608921817640722,0.647378853372389,-0.5681067682238692,-2.787591354521328,-7.5970707844957435,-9.178626359749867,6.2436740267972555
27,5.923315566033802,-7.940505369578328,6.276241523879218,0.34820220243509703,-3.796852413452008,-7.833157887444353,-7.573172101165474
28,2.2309013043787385,2.8345193905561903,-9.455023390890753,-8.210753256487521,0.48380342839748747,-8.731835316420208,4.064980367193405
29,5.173229219627686,-8.373746479280081,10.094106187196337,2.4045541834246063,-3.7738384538874703,-3.559562027028197,-8.846906230355764
30,0.579580770161747,-1.7617460626053896,-5.833524631956975,-11.471209361945107,1.4557410458396496,-6.680017401806979,4.32247926025631
31,4.893640095458864,-12.011136429877295,8.32467926877873,2.7961889388198458,-2.5381260117385365,-3.1332565723483325,-11.73246745201301
32,6.686084603970286,-6.026477621883186,7.958157407254553,1.9441832189549542,-3.997501391948829,-4.844183958870375,-10.602627744604018
33,6.238838878684665,-9.005916805563274,9.767228434120279,-1.1151034485555678,-0.4848491286009785,-8.183769054784968,-8.68257626018462
34,-3.636038806596895,-2.904883971789208,-7.661665570543499,4.726073692385107,-3.0441136269791684,-5.921644983475451,-2.3498873233917554
35,-0.4361761607270491,3.552467716168911,-4.843693241804802,-11.995515626466371,-0.6481120074883302,-10.313819904414796,3.6863273808783417
36,9.001147135339746,-6.348318323812592,11.230366116354164,-0.8061834150164964,-3.6784337976224832,-6.49397321323647,-9.978497848902903
37,-13.078432749190059,-2.0057734893653043,-1.2003845010313285,-0.5635599883757831,-6.3347972668541335,-6.533535446645117,6.126261778335847
38,2.374888260617114,-0.21815284404992374,-4.713501602119008,-12.508268089970775,3.9980993677732592,-7.866350221803481,5.35495554465017
39,5.606477882918674,-12.726261396827605,6.596003679476126,1.6609485933051618,1.291635122935845,-4.5780297170910815,-7.594736797428142
40,-11.580235493784217,-1.9056161038189778,0.8022163860504776,-1.9366543651852017,-7.769049805856461,-7.984728735530775,4.475462666568285
41,-0.7339659175452025,-1.0228156624284814,-3.595045668103258,-8.960517945480778,5.31337220362923,-11.639030013229856,6.652182403066726
42,1.3278533890980193,-1.9561886503915726,-3.5152767113029975,-8.829409685291992,1.4572754529276062,-10.398177482714157,7.398532474768441
43,0.05810465200641246,-0.11639027089537202,-6.235580307189592,-7.127216238312567,-1.651516772783162,-9.096658475973731,6.1119084101287875
44,-3.950944274669347,-1.1159338178068523,-10.146813648957767,2.0485958706696596,-5.315904624131385,-5.148978228719969,-1.8667917670132907
45,-4.693345779750451,-2.806147546951789,-10.295106835299286,-4.992580534994904,-5.886427184939015,-6.67420436541291,-5.004379068750445
46,5.474973582775962,-6.074485045718436,7.289567564129133,1.1497404678666625,1.141713673646124,-6.700049095396089,-7.775308557157525
47,5.240190297343295,-4.7021485396944644,8.245196743372253,-0.1635424457569019,-2.3735368810792554,-5.427168590375377,-9.739843556450406
48,8.0383697321731,-5.364436381761724,7.994267629430368,-1.6152425606480447,-0.46393436489549644,-4.02452927768887,-6.624456628036
49,-11.141907109856733,1.13598686990359,-4.09711880056914,-6.009578944223295,-11.37473733023011,-4.547990558018874,4.498296576248043
50,-3.0321961240230983,-1.8456512582613809,-11.39544169824016,3.2915500057711675,-1.8118723920242616,-4.239697655694413,-0.6758717877997639
51,3.9212870172991963,-7.25370369745742,11.664075902315254,1.5513308672133297,-3.3145762138912156,-5.428374943323476,-8.197686109068345
52,-1.3694266966877764,-3.194478244625638,-12.3672038111062,5.9275805126981655,-3.744636134577939,-6.267958616888107,-3.98342743842064
53,-1.433268782272365,-1.6711208312738002,-7.187397003598641,-10.605769387997547,1.837149529719789,-6.906529705377404,5.766168971666679
54,-7.707423176316186,-0.36877409377854,4.332501671622716,-1.808004768882156,-5.3258049086033985,-10.809455199080535,3.0348588270889243
55,-6.6348684051851805,-0.8005160149286793,-1.8853537202058788,-1.081707455547036,-7.333591652962407,-5.765059995913678,4.692346666666831
56,-0.5505753532542552,-1.2161389725087335,-6.566036101587024,-8.627275919488127,2.3586525445518456,-6.70649619839291,-0.7202333861636481
57,-0.37582893454940747,0.30038762356771764,-8.950406671684624,3.9162775659664657,-6.101516228759624,-6.347054343354307,-3.213438306075038
58,4.808181467662898,-7.835903712508025,7.247832237922674,-1.2891860723386408,-0.8207321182224365,-3.707922173847022,-9.972925991644424
59,-1.6975444897666931,1.394489799122598,-7.647476273215617,-9.01798623699221,5.420400336983701,-11.004432711698257,4.961800902919466
60,1.228767484238917,-6.6688884058155065,-4.312244337120025,-12.120720010967961,2.2975113234098554,-5.617894882801225,2.639056519849894
61,-11.83417479754537,-1.4866863672840085,-0.1153493525141982,-2.795979449199376,-6.566878239618239,-4.654383150025133,6.043626695949096
62,-11.682199371780035,-4.269253500806335,-0.7048808695899398,-1.8532279679808572,-7.41256609815882,-9.55728746694796,6.153141415390673
63,-9.604147960955942,-0.015347032408735028,-0.1491201751705329,0.24521162880476544,-11.978575584347713,-4.88698359289034,8.355383869060695
64,0.07766085343612739,-0.8643759816117995,-10.22933817018384,3.0507923516131275,-4.666179704289699,-7.1469865887930855,2.698329445506738
65,-7.470653528121776,-0.24151106174294346,-0.0484187918428457,-1.8487682935494434,-10.041860359595722,-4.207701723350544,4.689896702925346
66,-3.4976560936826733,-0.44267134422850063,-11.454238083569932,4.332249400832466,-2.402957556801564,-6.890688008046368,-2.6123959278637696
67,-3.740249987372705,1.8055606276739784,-10.89760157026508,7.269135518149627,-5.230344759183543,-7.37981226125277,-1.5172020640658601
68,-0.027173719030253563,-2.5994816769123776,-8.584394067730539,-8.49650716904844,-1.1387622010976197,-12.939721432505491,2.710678908033041
69,4.432352776075137,-5.051889980455236,10.002826721136934,0.3737349409388302,1.4454070954095104,-2.52324520225782,-9.80653661997104
70,2.3657415035651965,1.4678144063967768,-8.53353703683955,-8.37572210823169,2.5729993788840746,-7.499558748840104,2.6869277990324854
71,-7.930466016019251,0.6450048967285471,0.9013366419641695,-7.3171298800419295,-7.273031156565116,-6.666253919186296,5.315818022962098
72,6.94593115889635,-4.769305799455127,7.735971245597434,1.6150928829448163,-2.685150941512502,-0.4906385968327216,-7.77524075660417
73,-3.609720885312071,-3.4632372633650133,-8.994811196569337,1.6169817369186834,-5.0144161069285,-10.052913786706851,1.6766056619846592
74,-1.4236316684493198,0.5661484785522222,-6.821806927151598,-12.104343981418495,0.534851417848305,-4.295596241476864,9.595629159656887
75,-5.714416097356258,-2.786867096917725,-10.2862557606775,0.8829893655588341,-0.4427119094792431,-6.773020364778695,3.783125237714232
76,8.538800129986335,-5.275052060369676,8.954876904294881,2.433547927019275,-4.863744400168231,-3.8948640130272105,-9.91839430568596
77,7.438216188269203,-9.52495223586396,8.237512135274718,0.7869273333599692,1.3030157116876708,-5.2239003976444645,-11.298870211197647
78,-4.607445914765577,1.3108714271822328,-7.596733391501377,1.729858693585241,-3.7366963379684157,-12.032100782280605,0.39523950574369193
79,-11.148643917076663,-3.707260154368067,-0.21980617255366453,-4.075728584832497,-9.345557027829987,-8.200295391347476,6.5615510193594995
80,-8.279543960004846,-3.245127412563761,2.256028266867054,0.41650150487368176,-6.45460917303003,-6.446431408572471,4.522395560414502
81,-3.94647090948902,-1.0412704610916135,-7.3670606338755835,6.198086406647873,-5.580087881991799,-6.185406367898392,0.28080583624583255
82,7.9955314936410415,-7.887480713335563,11.637407065335559,0.24321327192169825,0.388787611145301,-3.1297637693539246,-9.04406562539309
83,4.490857207031362,-9.889615019039338,10.109737712107702,1.564276900620756,2.6608026487389704,-3.79163366123551,-8.95851171657683
84,-0.3141785129895709,-4.968029943865476,-10.998237299158564,1.8468342469825545,-2.197462461339214,-5.420069358402171,-0.09537239559351923
85,-1.8394374489106782,-0.24168555959710192,-8.456659613732002,-11.601449202724893,1.3442599522650287,-11.902803768962288,6.759266888729162
86,-11.225762543865109,-4.210465442481845,-5.657261473797923,0.7642896003984934,-6.566315842151027,-3.168469416524361,6.549199389669806
87,1.7349219927879398,-6.659620861495659,4.424633846947474,-3.674109239224074,-2.444770977117691,-6.626592810387728,-7.536313780647528
88,-1.7506100242302636,-3.5900819464976172,-8.157341153316631,1.6870688291405425,-9.14462222083552,-8.830728239472926,-6.233675970941001
89,-7.229770945103267,3.2649652746061477,1.3002684434239593,-4.33202038808851,-8.73465580144717,-5.8939539354694785,7.170746252163179
90,-9.742410796035895,-1.819132446027286,-3.559914190330379,-0.3998288357171542,-9.749297101697511,-4.131093398457876,8.803275151529187
91,3.453004969301767,1.4294130395807567,-7.539040168786504,-10.21981683562001,-1.4309461259546463,-7.893411688266216,6.782364266348276
92,-8.485349141116542,-5.618091432490559,-0.5666680360246472,-2.252650460430846,-5.602228151394909,-8.81716915346839,6.2924800163238075
93,-0.48115140177873794,-10.764735993507243,9.515310770202877,-4.619683177927747,-1.4919265348185302,-0.8667929183478851,-8.625252323641886
94,-2.9678070496056583,2.535753903347524,-10.63716254570255,-1.5039136280461225,-6.239482355422903,-6.261884625123279,-2.5108541335896355
95,-12.910152523177135,-4.118675763558489,0.1038438378809784,-4.954890759012791,-13.12377251272364,-4.174955118443053,8.837276494581154
96,-1.8522640430105803,0.9235119509228318,-10.07795807627458,-8.878612515412717,1.363613559100391,-10.285598424166961,7.113180395823785
97,-3.5213859803010283,-3.3386425135494555,-8.606264417556966,1.3584536696506002,-5.12487694394969,-9.760748094662116,-0.7852405292364789
