,x1,x2,x3,x4
0,-5.778010843099983,1.5030222159713278,2.590016590112323,5.699886122037721
1,-3.5910313763313697,1.371241133104661,5.4473459633249846,3.4027898262591596
2,-7.750256763240612,3.4843060164836133,-0.26243243680978046,5.145441153440557
3,-7.393745387629929,-0.24543070886436347,0.25799273427500113,4.42407722337019
4,4.351650223004172,5.825121803200096,8.46720212780923,0.5691198076310489
5,1.4319566786170004,7.605382689582314,8.598213716952039,-1.4175716278368662
6,-4.716907211274982,1.9870288082008583,0.6746488990927779,6.160829488295556
7,3.1708637601487046,4.3243548350539065,7.198105682934397,-0.9422173091438388
8,-6.604187943950101,3.5225855354090583,1.3764554887659366,8.13472996326233
9,3.7295932782109706,5.212239282921624,5.020738670351149,-0.408920284003286
10,-5.700982239034849,0.7824136933837093,5.084743738291486,3.4753475227015787
11,-5.663022976045967,2.4375751798794214,-1.772006802535894,6.1608715101852605
12,-5.61746086667319,1.8352232900300867,0.16338716141005788,3.938846269791516
13,3.098021889636166,4.250026579762201,5.260776516067187,-4.212029378646275
14,-8.4382900414941,3.1293229777711677,0.8282183042995466,6.115278766774825
15,-5.355854505760455,-0.4609515785663696,3.974894739753495,6.773207048146002
16,6.319207107215437,2.967947123348818,7.0565453631149495,1.6735294683875144
17,2.955524480591795,3.8439951507074857,7.911859180662162,0.6930013233926271
18,0.049695446245321406,3.603558136253142,5.4658781564291985,-0.6264398870528025
19,2.949396360112307,3.517110983664134,5.858748969990716,0.8844710804384412
20,-5.8836331968459,0.7590649677377537,9.262970475889212,5.04260379788769
21,-6.588029729355555,1.9111384586840034,-0.03736444001876654,5.536315175298087
22,1.9024414597020207,5.455642350116502,8.585356289810854,0.649991716749351
23,-5.712823991161927,4.439282621739397,-0.6262128900252262,7.033562399095402
24,-7.630720285182303,3.981356857804769,-3.200093317390917,8.380790134573916
25,1.7583454026929137,4.696357988445809,6.662277936784197,-2.973362279885178
26,2.6299228390567992,5.934937049465118,4.973899926583494,-0.10485264914331056
27,2.6170653214690867,6.6204002793979155,3.153293575621241,-0.02207286120555546
28,-3.8263387325607643,1.8185414253575007,10.172854753357008,6.013548790122194
29,-6.07308248622169,5.230479620687129,2.0365987708939475,6.133003599857311
30,3.2411835595437073,6.070135406839351,5.963868121062882,-0.19968163732733618
31,2.605606444108468,1.816419656860364,7.286257037903049,-0.9935646011599366
32,4.4075832893473095,3.9600172362008066,4.825484449540064,-1.2058780157436355
33,1.3517763516400392,5.911057825868059,5.050331441887004,0.7450045549799038
34,1.4236247615735058,4.468667491029468,3.4713041623942287,1.2868155816961722
35,-3.338313573524064,1.7021739687582427,6.3038778959996575,7.446321951707096
36,5.485389857191763,5.252274655275674,4.987369671904294,-3.693104689453412
37,-8.819948596566498,5.492479755347487,0.5940090947160406,5.542071093214153
38,-6.971628035715465,5.076724788789842,2.0769247897716188,5.6637455349507295
39,3.3737051519201975,3.496063780166752,7.794069111578317,-2.153954357206386
40,-6.3829968070161565,3.762381523513584,-2.387813164708408,4.503403705456382
41,6.02447395373188,4.408180185529291,6.2776136483573275,-0.3538534083397018
42,-6.742680638195922,2.0237826139164743,0.7527535383454065,4.871393916773176
43,-3.5848590285411,1.5690617437721663,5.573945299187486,3.9025123448218784
44,-2.7425833601143808,5.104194003120453,0.9106799524873102,5.242591225178674
45,-7.790431318265621,2.5346893661524654,1.583162758749501,5.438973757671282
46,-5.432043242494996,2.4599171138435887,0.025326423293833056,6.019689836363707
47,0.24792760633400945,4.8000763816750895,7.049918595505582,0.5507271585128862
48,-1.4951493252670573,2.680388978790227,7.436160568912906,4.356541987322741
49,2.4229718936690925,6.813777560695698,7.782824805511197,0.27088083391023177
50,-6.55790026542916,-0.04012831210233814,4.359234940936536,4.434260449494752
51,-6.899047050671827,3.0372664588615645,-2.0088575538336517,3.4531570746845843
52,-4.833280839012762,3.575039972924687,7.957402358556028,6.41567676207508
53,-5.841073836686058,5.135379359526625,-0.2338029745157501,6.234423679854121
54,-5.27033623720039,4.654161893458131,0.4839888914572874,7.09876378491076
55,1.44743113807433,2.206753085629399,5.030995390342124,0.07204012550451577
56,3.3077340155175685,5.497922565691477,3.517888712709998,0.09478749273879855
57,-4.922629070256492,1.9154286757329189,-1.4286407733994824,5.709139600754959
58,-7.7527429736881786,4.7337191397217016,0.18460370113048796,8.64167430599246
59,-4.424698085863436,2.08564976387776,3.974907609139944,4.872009425359259
60,4.149151037815065,4.276323949169197,5.592506675431996,-1.1484324124907224
61,0.13838531834514534,4.258261648415991,5.316450101994001,-2.50762181634379
62,0.43571356931935545,4.096911200077951,5.999602211524007,-0.09977769002493825
63,-4.849191451067289,3.6789193180633,6.646460965893978,2.5257854981596632
64,-8.138880143622252,5.031784936808528,2.1104323707870893,7.080792174770122
65,-6.671150950005165,3.5219892515856097,2.213462753169529,7.159444426546963
66,-4.82463921044693,0.8310660854311115,6.4105503207389045,6.790323924846664
67,-5.438633945290807,2.6250170354265348,1.6903326926088993,6.391565273043048
68,-5.814299646554744,2.045290985503745,6.261710446138495,5.702609817143073
69,-5.199971054872431,1.3857422142646512,4.977328091904651,7.5229590057794
70,-8.274033599346849,2.260855445082264,1.8652247895827858,7.507545159590682
71,1.3705140912460778,2.6059679460143292,6.0442524574725685,-1.0402474657500047
72,-4.149279253785576,0.22173159610588455,6.2412472683243765,4.661550320258983
73,6.493716216980351,5.856701181106111,6.343502728810265,-1.187287739145391
74,1.5337189112009273,3.393214635814219,5.362672594393683,0.6136919193626373
75,-3.082253837849308,-1.1513530839515673,7.094607246968045,4.6988811561055925
76,-4.816440986614528,0.14282749416848772,7.082852422196645,4.9715871852190645
77,3.613465695666765,5.788716822867177,6.311723203648524,2.0357152773379528
78,-4.168106633030529,1.3493046597362588,7.138867062204492,1.5944948352167376
79,1.0304360053979895,5.819506989441451,8.434087429716477,-1.6766755891566314
80,1.1734022415576564,3.5911322387735156,4.660463784557845,2.6761078574354893
81,1.3334384818544782,4.302820258975912,6.805143676403407,-3.162872540179753
82,-6.912152851280543,2.4575906337323365,0.21405763236521927,8.127358537634635
83,-5.517798997573916,3.611061062553646,5.624457493425351,0.9287097758734886
84,-0.1596347937019722,2.6361219881376843,6.143097845030096,1.6222034992250753
85,2.061663489552365,4.154619756224483,7.438534233416338,1.0690690579457927
86,-8.65264848066193,0.6431114252003267,1.0785055984416025,7.345431033033041
87,2.531793985326211,4.076822802798848,5.110646507297181,1.7805529123387958
88,3.6473983638420773,6.858558840840571,5.358190364011842,1.3193543247140636
89,3.9009807785136656,3.605147689316726,4.67133295034572,-0.760971802004477
90,-4.394017449942356,3.150049895185214,0.75272083672089,7.207763881977049
91,-7.648445864541428,2.6187366106665215,0.5993361145708029,4.730136367113927
92,1.0337762365430971,3.9761185264329115,3.554526488400274,2.1795524979584497
93,-3.713407963272903,2.7117292110712627,5.886714397016087,7.343831076574826
94,-0.3507928560371276,5.2265738302545905,6.385952246544089,-0.9284851487769255
95,-2.7491784754538564,1.5270174916855026,5.413843831450367,7.340558834472903
96,-8.02825492800418,4.22426301016517,-0.47582661409207705,5.117310102006653
97,-4.999618394733176,-1.7760745659421242,7.729330924855214,4.713464518416743
98,-6.382715605495498,1.7234363439454854,8.183495494968492,3.801662247385314
99,-3.8330370670366927,2.186121239598421,0.8977628874605507,7.289615781051796
100,-6.759902015113798,3.3051551107845594,0.4885269312717561,4.983378299404899
101,-5.57979033749709,2.7188468543459194,0.7852436321961145,3.6078809222902883
102,2.3261469650779647,4.509039123666925,5.166030088440937,-1.921921645389399
103,4.118371480994711,2.7864191559653224,4.598514703382868,-0.24951804962317808
104,-4.198189066505239,0.27433357122279767,8.245669250755476,6.668970742210981
105,3.1614088645836493,4.6103188479790305,5.546717682878397,-2.0143952714573987
106,-4.724242048844675,2.983078909990664,7.888467071914482,7.920007134458123
107,2.8049556162977964,2.5910932631123047,6.7604652254304245,1.9170879936957954
108,-6.022686941280638,0.6952513963332113,7.903944796171524,6.417989607138809
109,-5.865048922170149,6.379043546383796,1.1027083431008247,6.917609042242853
110,-7.722696170536269,5.657913353585274,-0.24588022270145338,7.835700074149077
111,-3.869891018897113,2.907421993615289,-0.18453358794810049,6.03691934694711
112,5.70496630638188,5.8152585835773865,4.8836195865560725,-0.6985251910814214
113,-5.8928672672234645,1.4316269180519923,7.806333949417307,4.619577522070523
114,-7.3128136691751715,3.548331860174757,0.13758910048243472,6.808197975521076
115,-3.5167042608249663,2.3263577659855477,7.680071503111191,5.228051750735413
116,1.289701001771215,5.264801949616986,6.824955398312403,0.27423083665006487
117,-4.510466192640718,0.8493390586266875,4.751670234650018,6.112268362545205
118,-7.705617579910251,0.8446293888756858,7.511409071593381,5.822394264021293
119,1.647444730059675,4.070969592190233,4.468636437563609,-1.1737306333384132
120,-5.20297354530249,5.485585424927997,10.610311510996171,7.7956919635487925
121,1.1483260866425002,5.756394053280693,4.756355658027896,-1.2941519021977035
122,3.2017464892981358,2.2177651707286725,6.659207557723319,1.0532946483444499
123,1.375421229457769,5.487237991900778,6.878460878050378,-1.3489381650099668
124,-7.1848454935178125,2.8241159336625716,-1.0575626623495806,5.43164405767175
125,-5.67498339352201,1.879840555502491,0.20409991554903095,3.521220970670937
126,-2.632795647802022,2.198064799463844,2.604653572697179,6.088617567817745
127,2.2949572117957056,4.322931475709702,5.363572247216465,-0.20343320026354364
128,-4.704892611757295,1.1819072327846418,8.266208737524035,3.4931248392948957
129,-7.181160919009427,0.6091993729770531,1.8988753438516714,6.704666578020136
130,2.5308404764461825,3.439146459391165,5.3427649998263265,-2.673922927785073
131,2.9004393379722675,4.7043001115240095,10.444806947753968,-1.818511946809254
132,-5.672044046796008,1.697815723895297,2.6199785364739934,6.1185314248527565
133,-4.378117650293401,-1.9850209083503065,9.338268932254984,5.43256215375602
