,x1,x2,x3,x4,x5,x6
0,-9.354532996455209,1.4201148523072726,-3.4294866796669243,-3.202451436723824,-7.763601221162319,1.3964506482747878
1,-7.074756818049539,-0.7767504224275692,-3.6203399144204638,-1.4493402595461915,-11.012362940671686,2.4070461756183184
2,2.002723447339208,3.790030092617924,-2.0800360828628497,-4.241921277592125,0.33705321160609336,-4.309063683693541
3,1.3986402178784378,2.3713043975340735,-2.0689204142966937,-5.363814330653495,-0.10035066854043122,-5.887343800449362
4,-5.348131316275161,-0.626918596961121,11.150754390404959,7.761081051205168,-0.9761233832545178,-5.139838999785372
5,-4.336406672896331,0.583510513724846,10.377109904911451,8.09654048622576,-2.6000017119022116,-2.070338041163528
6,-10.637903693182679,1.2650458122650337,-5.975745210724904,-1.3339387562648866,-8.821057373007417,2.390685011564468
7,-5.773486897758139,-0.09941164287759507,-5.860289205479697,-0.37903573374688737,-9.812253185072956,3.9659331485365334
8,-3.4997605115551385,0.7559221335005679,8.341564522856974,9.17064996702185,-3.5266476694570543,-6.598450741231363
9,-11.388114203572684,1.1718366761363272,-6.720127091771785,1.6128301227246553,-9.888913327981115,4.458783369049109
10,-3.164889415806607,-1.4332547140354999,9.468430901764297,7.109283912512717,-0.8002114649015257,-4.56271000826049
11,-5.216874279978382,-2.3318850663785087,9.957890129425094,8.045050315057027,-4.169239296133608,-6.391198242671667
12,2.823242173512567,1.2379270268130318,-1.2960862801838064,-2.177644225737029,-1.9217292908596337,-5.6958698158168515
13,-11.52360315273766,1.6652302102216914,-4.370059152825357,1.39662616990267,-13.328643483437954,5.182357842368599
14,3.212118114105059,0.09528345345069855,-5.199811703171123,-8.422704655881759,1.7521679158459458,-1.335856559498378
15,3.9998511769936207,1.1901619225741749,-0.3582095202600475,-2.6972148262510487,-0.23479468986457627,-4.194131328358643
16,-10.086573547501636,1.4259848128381456,-3.2815920883678666,-1.0790344837968828,-9.703057459587797,3.096648106597984
17,-6.9072099023035545,0.8572993287000399,9.151616524487602,8.16953365349245,-4.33587079211822,-6.826251438402927
18,-7.910915770568445,1.512335009921137,-4.883048966976435,0.7013981555311124,-11.980452644604647,3.3611623804860917
19,4.125250365507244,2.6286898419255897,-3.223243309133853,-4.580564240560552,0.7759940691635654,-3.0500484755326918
20,-10.678595039408673,1.8597091651873294,-4.630490091360833,-2.546830476527444,-8.35775522087809,3.913716234290085
21,2.131692374651186,2.5883833591012517,-1.417279608336663,-2.806683557789589,3.266926509813296,-6.5479800798754635
22,-5.605644850173973,-1.8382915576025916,9.140718762407746,8.899224102824672,-0.6580482355206141,-7.108266181964895
23,-9.645800432030512,0.6232462189430263,-7.798227876789548,-0.12830365404047733,-8.298983318190416,3.426624226410852
24,-5.299271746133998,-1.2904843548489722,8.545703307857675,9.244244885835407,-5.518474311940402,-5.847826307460475
25,-11.461774427190921,-2.731156579285406,-6.203712573530124,-3.8016159735964576,-9.666691911813079,2.1416425165794206
26,-11.32744414369622,0.016660238806343153,-5.961648213652448,1.3490538799615885,-6.9568262040042805,4.612913529732628
27,-5.137998856314406,0.8675587952111989,8.82695838537486,6.884559158433323,-3.9616545486204866,-7.6472492073675795
28,-5.341410969879789,-0.8096068817908888,10.489616141355793,8.698526300000529,-4.355111777262506,-7.74757156212862
29,2.159748566144594,0.12637824246958917,-5.070689220013125,-6.092083935420367,0.1642966698466976,-5.277195664969404
30,-9.469182929869351,1.7414011777999752,-5.779249255968331,-0.6226665522598216,-9.633762535184744,1.2236882053333273
31,-2.89699545844309,0.21387624309127462,11.495813754418203,7.575917990044571,-2.376534001872842,-8.766820548067317
