,x1,x2,x3
0,-13.934492349244398,-7.627358929260301,-7.763485587729571
1,-9.902074738057035,-7.5637419861339845,-8.425598606486753
2,-8.234812614607689,-10.499606726846483,3.4671036631712226
3,-8.527704949910524,-10.657901405056109,-3.6160986878778036
4,-8.585990184306777,-8.234811081992614,-8.377011276023362
5,-2.797606628344499,-9.533628873108011,5.160676000890261
6,-2.8632021129826684,-8.22904830957659,4.329876886906188
7,-8.086349688659254,-9.866747471821222,4.497495082844356
8,-10.313041125080751,-10.598828528659391,-9.38650149154516
9,-4.629910242865272,-10.715561095612273,1.5865460117214427
10,-9.141333906446354,-13.028092200473747,-4.384250348886548
11,-5.898679007249584,-11.979194862276305,-9.54497941857461
12,-7.0735243115653965,-10.090412253516684,3.5724642143085283
13,-11.079571518767137,-7.47030992085338,-6.83981105202614
14,-9.183665560937081,-6.975780109034102,-8.107540278156648
15,-8.610043874295597,-7.499209649065775,5.025303818232674
16,-6.211516319232335,-7.02119635894282,4.71609218940419
17,-8.067595400703087,-11.418767814887618,-5.734652481745271
18,-6.684766349143004,-11.971867923762996,-7.562943768144838
19,-7.622188932695295,-10.179989333083535,-9.029902311207849
20,-8.401741831209492,-6.3750186420682375,6.0780445440631725
21,-9.851440636561373,-10.607166612302944,-4.948591483137177
22,-7.598318622605535,-11.185184908609632,6.566805203070256
23,-7.037870950874074,-10.098872036032137,7.764657736047974
24,-7.071642662541072,-10.093913292975797,5.906964384148539
25,-8.865480504264337,-11.289440857469557,-6.6956721086768605
26,-8.2322001441827,-9.628415668357883,5.093617071482829
27,-10.460063560183531,-9.11545933308857,-7.985472615645126
28,-6.947466836145901,-7.361674557603453,7.583442743390232
29,-8.216801770160936,-11.471435545686056,-11.459203276618783
30,-10.892021942162891,-11.133638357852666,-9.408262012447437
31,-10.155261146413954,-10.2501904495533,-7.755027782229952
32,-4.529671825326676,-7.71349607567531,5.155532583047613
33,-6.845644752911452,-8.279004771637455,7.858683490951918
34,-7.834898900273115,-12.588858707408331,6.644895544770855
35,-12.944992074069201,-8.852914541041024,-8.417992648379565
36,-6.488445997784153,-5.61570948720089,8.05966253712305
37,-8.861537584255002,-8.842831426928923,4.531859432313798
38,-8.929320308802978,-9.35694935084145,-7.347441551878006
39,-6.719609398646478,-7.255450248046417,5.881449677937891
