,x1,x2,x3,x4,x5
0,-4.2495170671606495,10.5567157478357,1.2339418164081248,4.2352836505143,3.9206610756670157
1,6.527533446060096,2.6653249361913334,-0.035844926181605175,-4.979985649811766,7.575991152625155
2,3.3242548105670124,7.492973588549657,-7.745257984466243,3.6705865746131434,-1.8494626351854484
3,-4.419054119154846,8.159884546825657,-3.1426646462218883,3.198454806623415,0.04874604513100467
4,-0.8572303704924916,3.293987131938711,7.543362184504297,-9.459483046341,-3.5204375003579536
5,-0.7553609481319915,3.235644113091656,9.89422276124207,-8.777790107262554,-4.344312835737661
6,10.024861140015684,3.9671038405306347,-8.708711093168255,2.731514023552486,-1.136978887814252
7,7.626927194522198,7.446727813418349,-9.861757695840602,3.2231876807335493,-1.1729773586575163
8,-5.701229318011797,8.977792257878509,2.5044122526609964,1.5642231295911113,5.810200068810842
9,4.269377514460105,6.403596508168738,-9.474783737218079,5.738540718253542,-1.7989823887187568
10,-1.9160087569597606,5.621994179397959,11.578882143808258,-9.201510795218281,-6.183744232994328
11,-7.629404462504221,7.216164830847561,1.5183313095395405,-0.2865314081579631,3.7247071334812905
12,3.8985186332439574,5.921009151807367,-5.174560559969171,2.4032201139801654,-4.095455109352226
13,9.07910153595498,1.5092843130473783,-2.227372371065764,-5.496424201912044,4.140198849694489
14,6.1788544618293075,10.297053853809572,-6.510354155587666,1.8165075034996507,-2.9388122027277883
15,-2.9939836402018765,2.265697790118556,10.556140779057552,-10.242073063669167,-7.8735437232992584
16,-8.527116036596649,11.56137809396201,-4.110549241407954,1.91667899988482,3.3647846294002326
17,6.412721810197579,3.7916802577408086,-5.325957605006627,3.4160625171141454,-1.7904824986851513
18,6.480346612934933,8.340910811447682,-7.776187522118175,3.471362730680071,1.5835100187182225
19,8.448438508551625,-2.1559454540771155,0.5940331980481238,-3.285085062530767,4.151926238142455
20,9.531981870609952,1.7156180895151978,-0.8479200493086163,-4.358765107683074,4.050760759127345
21,6.093577927648307,10.535773593630928,-7.570050965654697,4.241590057775315,-2.4049340075118826
22,-2.6591161663716645,5.99163611198392,5.8336395738308156,-8.60094638315291,-7.007721432887035
23,4.850142784168138,5.585164102576351,-8.341306409843789,5.635468093095577,-2.6917681531265973
24,-9.165613341845953,4.2063312127943275,-2.2734519937594357,-0.16470002303121767,3.7107319715197926
25,-5.813772499419025,8.793709760055002,3.3896895223391175,6.621898512833024,1.1367214170304174
26,5.861463185709577,2.2193385216908736,1.2214494483856613,-4.724295992804728,3.0598102899981945
27,-4.162502715075323,10.407080731584921,1.2988402184723953,-1.9389039464233022,2.541598174978221
28,6.426895868412096,3.4797111933703517,-8.352436793112318,2.9356950620019644,2.2106087236600724
29,6.861515538260367,4.365328179653978,-5.011695147211685,-7.115295855120319,2.927469578539042
30,-7.244807902465953,6.176128655760695,-3.304642156615643,1.0331000600454292,-0.36255961245087676
31,-0.7729920023462309,4.703842658686539,8.77238571902864,-9.91485859505388,-6.261838485936303
32,5.93640467735084,3.080979861319472,-0.07290667486669233,-0.4374416532091452,5.0491431488154515
33,7.274894670592888,2.6845466423563904,-2.9547871877190257,-6.776613075840274,6.439516419933376
34,-6.945079951515359,6.608432254024006,-0.808305696739257,1.9607683946156798,3.2556607058967426
35,6.853455994960564,1.9293990685381845,0.062347037871073874,-4.500326834115912,2.6170813125972696
36,-2.0302571357630583,5.621138855741561,9.568486593921833,-6.268973022288314,-3.9807628288323134
37,7.482007232060687,1.4219882984462924,-0.9225850324466748,-6.217612121239194,4.055351513525177
38,6.191798377605284,3.809102706519412,-8.931610409106861,-1.427228283894479,-1.3916393283809487
39,6.365920866773118,1.201107083915397,1.5460224391169726,-5.388771900622887,0.9876051947004987
40,-5.6473229558860085,9.3115619103709,2.719465098638247,-0.4383593617772936,4.045034588039366
41,-6.511137363660129,5.131294167127857,-0.1590845684466564,7.186975199082998,3.0603481385394034
42,-5.862185513154113,7.135345114759528,-0.9690272220150141,2.687024800186072,1.733357410518419
43,11.189353525837385,0.8782808234179544,-1.8354094355045452,-7.558940444143589,8.47906876107687
44,-1.45656681389076,5.547127728061724,9.71899711478696,-11.871744834437763,-0.7079372773653727
45,5.670431257441291,2.8382346289128275,1.378237604118645,-4.140543571685185,7.1896362439036245
46,-2.1853653167045843,7.40550432675208,8.763628868962877,-7.041834653341224,-5.511111604550158
47,-4.469045514917131,8.693706912228466,-0.2667989541410182,1.1048687578014926,3.4406187188624413
48,-1.5276225086483706,8.218533274877261,-1.1840005758283607,6.889802929681777,4.299101067960916
49,6.1060318481865,6.9292508237525565,-8.29372578071022,1.9482647369278052,1.1074464592456053
50,9.218547611037284,6.383371544540791,-8.170448442023083,2.5977089476240227,-3.675069861677187
51,-3.7475656314080896,4.712563888148328,-1.9663980040750153,-3.4656218923341227,1.5349527204243958
52,-7.808947140543339,4.249085579141891,3.2284028638462443,1.101905789447623,5.6955283521947635
53,-2.6873420237322865,7.4552643626923825,0.6798850609080362,1.4793262709298682,1.5707990853979636
54,11.330193629196721,0.5066553873316186,-1.8779420908527964,-4.08372261778566,4.009193584705766
55,-1.5602679998338695,8.739344691499873,8.522362639499015,-9.373577532099803,-4.28160050304915
56,-6.462869894994788,7.192454279237624,-1.6092451782126034,4.926586443334727,3.16950394432122
57,9.221453692445214,2.670789828436737,-1.193924001121111,-8.486948525116327,5.389290301409487
58,8.825963926866637,0.8677807707196201,-1.8536057170723024,-7.6168648564081245,1.035900186754715
59,6.710993661909969,0.20635908115818524,-1.6484371802725024,-9.361816829963061,4.616910673248436
60,-0.8916799084503476,5.464304803111641,9.491242695033613,-7.50059279446491,-2.9298171851987718
61,-4.336605007101843,5.320698753985203,-3.48880130677993,0.6454610931261002,1.3929134973926354
62,-6.294841607106883,7.981665305928046,-2.8184510496714745,7.648371290477969,5.202998123670233
63,5.365949776815263,7.008645775865949,-7.135958158750997,4.096657493537503,-2.741589851687232
64,-4.4389062385370845,4.301433762985535,9.033353574039372,-6.633162441297163,-7.872654268959815
65,-1.710034260053909,4.847295026966199,9.141280157460793,-9.334184617455366,-4.791123440672144
66,-1.8751089861805923,3.197340439118502,11.053140214485875,-8.924226535527387,-4.071198413688934
67,1.3996803916763993,3.6273881237247068,7.548355880930241,-4.95892866587488,-8.459322575496405
68,2.472694762239737,9.204508437928785,-7.13132279050531,4.74141176697831,-0.07836625573961653
69,-4.404580133429512,8.89783073164699,1.3616311832328072,3.834867179683534,2.8794731084813843
70,3.7556407789792043,10.170054441644194,-9.863149520805376,1.9075950937873247,1.7967251243456697
71,0.3039875928175402,0.5742683641031947,9.176124547638686,-11.788059882808259,-4.594855490728767
72,-5.027366595156929,8.996586608819957,0.8618515857856361,3.313198078722727,4.726212675898478
73,8.299744125244638,1.6138869285450637,-2.052811833659825,-5.346229470233953,6.319103529184561
74,12.541238988119268,3.284175061686721,1.8689786942362279,-1.4419382961313256,3.7878274383601824
75,-9.045337153776282,7.622314859051154,2.962489965958314,2.1635016918808323,1.631827430134913
76,9.221175033525972,2.1494031379996734,0.2153264195837009,-2.6176062119664696,6.374036553362378
77,-4.6058985560831704,6.653622527997097,-1.6302062471973884,3.7459255070894897,4.067835342974336
78,9.517665501380169,2.2933519224909,-0.3921144210630858,-5.068490645407836,3.725888817330878
79,-8.907993127556178,5.1321544536944455,-2.912493728767683,6.94365769313869,-1.6813872731045771
80,-3.117570120085739,7.285077849395879,0.40380863000902123,0.5257483260069238,2.1163500450271213
81,5.952683215270482,2.5146628324049827,-10.33088079310113,6.2843355980891875,-3.3161322033528813
82,-5.386600986052447,10.599393509095709,-0.8192895357802485,4.76194248867166,3.647953113944679
83,-4.246945782482081,9.21624581897582,-1.2334876145395781,5.266958891452806,3.2314755190154387
84,-2.911965443120177,2.053070022772027,10.130666021100664,-7.661771135940391,-4.440350339205993
85,-5.941478285133414,9.210168454365949,-0.6483332409931214,-1.0951871684650678,2.3856179921880782
86,5.8638279260598525,8.663605745527363,-7.087004414124718,1.9432565635235461,2.6063670423627228
87,-1.717666984091779,2.8820684447952853,10.042889436530693,-9.32770505716633,-6.0125645395932334
88,-3.077056557917157,4.897875888329989,7.510645065239198,-10.595838744766736,-2.851734330966393
89,-7.76984644803824,10.596818417682744,-0.46293549324235533,2.8203676080294557,2.828107198417256
90,-1.7259187877270517,3.0758563141524347,5.876010101674556,-10.123217905431014,-5.178191415969401
91,-3.507426678456813,5.29535605347928,10.733272538825664,-9.940307840465096,-6.541769758999776
92,5.619938778560893,5.974176569303406,-9.003404552724014,-2.940795472241156,-1.5857198353080502
93,4.151989838136141,0.8970958785504259,-2.215666450740012,-6.372084036991562,3.2355802900742816
